event,epoch,start,end,dur,n_bins,n_active,n_spikes,direction,dir_mass,wcorr,slope,p_cycle,p_perm,p_max,significant,forward,speed
20,PRE_wake,115.35695,115.50195,0.14499999999999602,7,21,36,leftward,0.41171736860032354,-0.4624505455074764,-5.15917680373124,0.14085914085914086,0.2827172827172827,0.2827172827172827,False,True,5.15917680373124
21,PRE_wake,128.81695,129.00695,0.18999999999999773,9,25,50,rightward,0.3419928818318881,-0.21766623101618165,-2.144260449295321,0.46253746253746253,0.7172827172827173,0.7172827172827173,False,False,2.144260449295321
22,PRE_wake,150.71195,150.96695,0.25499999999999545,13,38,89,leftward,0.5185539557179173,0.18691002685175492,1.1229864244898324,0.5584415584415584,0.6773226773226774,0.6773226773226774,False,False,1.1229864244898324
23,PRE_wake,164.24195,164.40695,0.16499999999999204,8,25,39,rightward,0.6082179061371178,-0.15774703128157372,-1.4504788051183606,0.5424575424575424,0.8051948051948052,0.8051948051948052,False,False,1.4504788051183606
24,PRE_wake,167.22195,167.55695,0.33500000000000796,17,37,75,rightward,0.6393109509827961,-0.2195937128196802,-1.1031243784669824,0.22377622377622378,0.3436563436563437,0.3436563436563437,False,False,1.1031243784669824
25,PRE_wake,172.80195,172.95195,0.15000000000000568,7,22,39,rightward,0.6301448949368841,-0.35593857296852516,-4.456515135888994,0.2677322677322677,0.4155844155844156,0.4155844155844156,False,False,4.456515135888994
26,PRE_wake,175.63695,175.73695,0.09999999999999432,5,12,23,leftward,0.25462784859649623,-0.2243451195467018,-2.681828051585272,0.6933066933066933,0.7422577422577422,0.7422577422577422,False,True,2.681828051585272
27,PRE_wake,180.52695,180.74195,0.2150000000000034,11,27,54,rightward,0.4455330578687107,-0.39429616909835963,-2.777375570182632,0.023976023976023976,0.07392607392607392,0.07392607392607392,False,False,2.777375570182632
28,PRE_wake,189.21695,189.30695,0.09000000000000341,4,19,25,leftward,0.23247885102150567,-0.588833336129168,-5.235710172071406,0.17082917082917082,0.27672327672327673,0.27672327672327673,False,True,5.235710172071406
29,PRE_wake,203.64195,203.82195,0.1799999999999784,9,31,53,leftward,0.36238669995008166,0.5840129015272217,5.634252282256121,0.01898101898101898,0.1088911088911089,0.1088911088911089,False,False,5.634252282256121
30,PRE_wake,214.09695,214.24195,0.14500000000001023,7,27,47,leftward,0.48360688522831374,-0.16460222467161548,-2.000034566237066,0.7832167832167832,0.8771228771228772,0.8771228771228772,False,True,2.000034566237066
31,PRE_wake,214.26695,214.36195,0.09499999999999886,5,17,25,rightward,0.3168953577524644,0.17730834039823082,3.024880316611521,0.8001998001998002,0.9250749250749251,0.9250749250749251,False,True,3.024880316611521
32,PRE_wake,214.55695,214.88195,0.32499999999998863,16,50,106,rightward,0.3504099053503012,0.09144562990105716,0.4493167246303224,0.8561438561438561,0.8981018981018981,0.8981018981018981,False,True,0.4493167246303224
33,PRE_wake,217.20195,217.39195,0.18999999999999773,9,26,44,leftward,0.35880028119189294,-0.25277291108111344,-2.5100249601736055,0.45554445554445555,0.2707292707292707,0.45554445554445555,False,True,2.5100249601736055
34,PRE_wake,219.23195,219.35695,0.125,6,22,36,leftward,0.43535099976331326,-0.2065944960716559,-3.5773835984492313,0.7532467532467533,0.8641358641358642,0.8641358641358642,False,True,3.5773835984492313
35,PRE_wake,241.74195,242.21695,0.4749999999999943,24,34,78,leftward,0.2968157251591838,-0.2909617627170593,-1.008967486450926,0.01898101898101898,0.10789210789210789,0.10789210789210789,False,True,1.008967486450926
36,PRE_wake,260.78695,261.04195,0.25499999999999545,13,37,68,leftward,0.4880812757221229,-0.43431661735344906,-2.4030474582700725,0.017982017982017984,0.08591408591408592,0.08591408591408592,False,True,2.4030474582700725
37,PRE_wake,262.48695,262.66195,0.17500000000001137,9,28,50,rightward,0.5892695132206698,0.5051387773731437,3.6874068045594255,0.003996003996003996,0.04195804195804196,0.04195804195804196,True,True,3.6874068045594255
38,PRE_wake,264.94195,265.10195,0.15999999999996817,8,26,59,rightward,0.5076585467832316,0.16072107612085876,1.1514061508249425,0.7732267732267732,0.8931068931068931,0.8931068931068931,False,True,1.1514061508249425
39,PRE_wake,266.55195,266.64695,0.09500000000002728,5,18,27,leftward,0.2617782322064005,-0.15736942446980057,-2.546343030997501,0.8161838161838162,0.9230769230769231,0.9230769230769231,False,True,2.546343030997501
40,PRE_wake,338.25195,338.54695,0.2949999999999591,15,57,106,leftward,0.6448855308668845,0.13484400553426493,0.63158431705381,0.6723276723276723,0.8131868131868132,0.8131868131868132,False,False,0.63158431705381
41,PRE_wake,340.23195,340.33195,0.10000000000002274,5,15,24,rightward,0.35975317521476036,-0.3252654773436266,-4.675035171105345,0.37462537462537465,0.8061938061938062,0.8061938061938062,False,False,4.675035171105345
42,PRE_wake,358.38695,358.48195,0.09499999999997044,5,14,25,rightward,0.6744376431680388,0.4045769420393309,5.744576449558309,0.007992007992007992,0.08591408591408592,0.08591408591408592,False,True,5.744576449558309
43,PRE_wake,385.80695,385.95695,0.1500000000000341,7,26,54,rightward,0.6000120097710812,-0.09359016976635735,-1.0054623749356473,0.9200799200799201,0.951048951048951,0.951048951048951,False,False,1.0054623749356473
44,PRE_wake,392.85695,392.99195,0.1349999999999909,7,19,32,leftward,0.6167922717809307,-0.3847024597189404,-4.484145467803313,0.11988011988011989,0.2707292707292707,0.2707292707292707,False,True,4.484145467803313
45,PRE_wake,404.22695,404.35695,0.12999999999999545,6,28,44,rightward,0.7755310383886692,-0.21497141674967185,-2.9747298412010306,0.6973026973026973,0.8311688311688312,0.8311688311688312,False,False,2.9747298412010306
46,PRE_wake,417.96695,418.17695,0.20999999999997954,10,33,60,rightward,0.30361762420540434,-0.58037889522756,-4.711184271432395,0.01898101898101898,0.04195804195804196,0.04195804195804196,True,False,4.711184271432395
47,PRE_wake,423.16195,423.36695,0.20499999999998408,10,28,55,rightward,0.43989731922083236,-0.46411534724904085,-4.622728648483687,0.052947052947052944,0.1038961038961039,0.1038961038961039,False,False,4.622728648483687
48,PRE_wake,425.34695,425.54695,0.19999999999998863,10,24,51,rightward,0.31132357419877776,-0.4419127490774526,-3.235360424178747,0.06593406593406594,0.054945054945054944,0.06593406593406594,False,False,3.235360424178747
49,PRE_wake,433.23695,433.35695,0.12000000000000455,6,16,29,rightward,0.5492524647877327,-0.4380224249267787,-5.489227392979151,0.15184815184815184,0.2937062937062937,0.2937062937062937,False,False,5.489227392979151
50,PRE_wake,436.20195,436.60195,0.39999999999997726,20,47,104,rightward,0.40845317205635434,0.16201142663281085,0.7039687261321084,0.45054945054945056,0.6223776223776224,0.6223776223776224,False,True,0.7039687261321084
51,PRE_wake,481.70195,482.04195,0.339999999999975,17,51,99,rightward,0.35502142103502904,0.26879132006534856,1.1785040080688949,0.21978021978021978,0.35864135864135865,0.35864135864135865,False,True,1.1785040080688949
52,PRE_wake,486.07195,486.22695,0.15499999999997272,8,21,35,rightward,0.42962559462402405,0.572775745462191,4.847917387229276,0.028971028971028972,0.07392607392607392,0.07392607392607392,False,True,4.847917387229276
53,PRE_wake,487.42195,487.63695,0.21500000000003183,11,25,55,rightward,0.5100671569658085,0.08406717008355986,0.5828089671606272,0.8811188811188811,0.9400599400599401,0.9400599400599401,False,True,0.5828089671606272
54,PRE_wake,502.62695,502.89695,0.2699999999999818,13,40,87,rightward,0.441841125163405,0.2773272527023543,1.5486244981375934,0.23976023976023977,0.2817182817182817,0.2817182817182817,False,True,1.5486244981375934
55,PRE_wake,506.14195,506.32195,0.18000000000000682,9,29,48,leftward,0.19452616032052183,-0.2995433790184145,-2.4842850367830596,0.3436563436563437,0.2137862137862138,0.3436563436563437,False,True,2.4842850367830596
56,PRE_wake,506.38195,506.51195,0.12999999999999545,6,20,34,rightward,0.6114379165923539,0.6685602191369873,5.6883870232659515,0.014985014985014986,0.03296703296703297,0.03296703296703297,True,True,5.6883870232659515
57,PRE_wake,521.54195,521.67195,0.12999999999999545,6,19,35,rightward,0.6172656178342636,0.42114706577093336,5.834544795414802,0.3106893106893107,0.24975024975024976,0.3106893106893107,False,True,5.834544795414802
58,PRE_wake,522.47695,522.78695,0.3100000000000591,15,43,79,leftward,0.4213058248033159,-0.3175469236193414,-1.706922552113721,0.07192807192807193,0.15684315684315683,0.15684315684315683,False,True,1.706922552113721
59,PRE_wake,525.62195,525.74695,0.125,6,21,33,rightward,0.8095503384940225,-0.7827573415560038,-9.379205690979898,0.002997002997002997,0.024975024975024976,0.024975024975024976,True,False,9.379205690979898
60,PRE_wake,545.51695,545.71195,0.19500000000005002,10,34,58,rightward,0.58279568007489,0.2112383560673102,1.5905562185396889,0.44255744255744256,0.7072927072927073,0.7072927072927073,False,True,1.5905562185396889
61,PRE_wake,546.79195,547.07695,0.28499999999996817,14,43,105,rightward,0.4322146094812909,0.41733756664976895,2.5280021524452954,0.03396603396603397,0.1048951048951049,0.1048951048951049,False,True,2.5280021524452954
62,PRE_wake,549.40195,549.59695,0.19499999999993634,10,28,57,leftward,0.647229790848829,-0.29939754881548775,-1.838992746824276,0.2007992007992008,0.2807192807192807,0.2807192807192807,False,True,1.838992746824276
63,PRE_wake,550.78695,550.94195,0.15499999999997272,8,27,40,rightward,0.7164474030557468,0.09321984506969615,0.8311074854836166,0.9070929070929071,0.955044955044955,0.955044955044955,False,True,0.8311074854836166
64,PRE_wake,551.70195,551.86695,0.16499999999996362,8,18,39,leftward,0.6292898516841697,0.4220176003880219,4.304151311403904,0.08791208791208792,0.35764235764235763,0.35764235764235763,False,False,4.304151311403904
65,PRE_wake,555.06195,555.15195,0.09000000000003183,4,9,19,rightward,0.9977696681638124,-0.7951726759291332,-8.235537684489925,0.08591408591408592,0.19080919080919082,0.19080919080919082,False,False,8.235537684489925
66,PRE_wake,556.34695,556.54195,0.19500000000005002,10,38,75,rightward,0.5888401810655509,0.5873136982986582,4.387025077582318,0.005994005994005994,0.056943056943056944,0.056943056943056944,False,True,4.387025077582318
67,PRE_wake,557.95195,558.08695,0.1349999999999909,7,18,35,leftward,0.8356213369562059,0.277925979630581,2.734976376138914,0.3946053946053946,0.2047952047952048,0.3946053946053946,False,False,2.734976376138914
68,PRE_wake,559.68695,559.84695,0.15999999999996817,8,21,38,leftward,0.5562362367608424,-0.20863261128393898,-2.0908386573365947,0.5774225774225774,0.7022977022977023,0.7022977022977023,False,True,2.0908386573365947
69,PRE_wake,561.07695,561.23695,0.15999999999996817,8,25,35,leftward,0.48929804123879284,0.267380000893745,2.452944997942274,0.3206793206793207,0.5984015984015985,0.5984015984015985,False,False,2.452944997942274
70,PRE_wake,561.57695,561.76695,0.18999999999994088,9,19,40,rightward,0.2313893983583448,-0.25320171998109775,-2.1959046609384636,0.45554445554445555,0.5064935064935064,0.5064935064935064,False,False,2.1959046609384636
71,PRE_wake,565.89695,566.04195,0.1450000000000955,7,23,41,leftward,0.3957704546967832,0.1607463056405238,1.5325336760158503,0.7512487512487512,0.8371628371628371,0.8371628371628371,False,False,1.5325336760158503
72,PRE_wake,568.29695,568.48695,0.18999999999994088,9,23,38,rightward,0.4932140648578039,-0.18135178467530022,-1.6578423277711702,0.6993006993006993,0.6873126873126874,0.6993006993006993,False,False,1.6578423277711702
73,PRE_wake,570.60195,570.78195,0.18000000000006366,9,20,36,rightward,0.5358405139834691,0.40853626908317014,3.701471219958008,0.1258741258741259,0.12387612387612387,0.1258741258741259,False,True,3.701471219958008
74,PRE_wake,571.30695,571.49695,0.18999999999994088,9,25,48,leftward,0.5622012742705693,0.25433051621869124,2.0969256305606354,0.5454545454545454,0.5094905094905094,0.5454545454545454,False,False,2.0969256305606354
75,PRE_wake,577.10195,577.28695,0.18500000000005912,9,21,37,leftward,0.6027360714097364,-0.026266966205962524,-0.2737616206006947,0.9920079920079921,0.995004995004995,0.995004995004995,False,True,0.2737616206006947
76,PRE_wake,583.07695,583.33195,0.25499999999999545,13,33,72,leftward,0.33851360843810746,0.10324267897301369,0.4567721724134691,0.7432567432567433,0.7592407592407593,0.7592407592407593,False,False,0.4567721724134691
77,PRE_wake,583.73695,583.86695,0.12999999999999545,6,21,41,rightward,0.22167976946139767,-0.46157324979053055,-6.035858779608144,0.13786213786213786,0.14685314685314685,0.14685314685314685,False,False,6.035858779608144
78,PRE_wake,594.34695,594.54695,0.20000000000004547,10,23,39,rightward,0.5869209249570855,0.28717855165377015,2.4549071360537,0.23676323676323677,0.35264735264735264,0.35264735264735264,False,True,2.4549071360537
79,PRE_wake,606.45695,606.57195,0.1150000000000091,6,14,25,leftward,0.7477615535722434,0.5282576912858536,7.710045042576109,0.12287712287712288,0.2517482517482518,0.2517482517482518,False,False,7.710045042576109
80,PRE_wake,624.17695,624.36195,0.18499999999994543,9,26,50,leftward,0.34653829260782687,-0.25349662999956324,-2.3480508162936653,0.40559440559440557,0.6573426573426573,0.6573426573426573,False,True,2.3480508162936653
81,PRE_wake,624.48695,624.67695,0.19000000000005457,9,18,36,rightward,0.44608112350172224,-0.4602655432933579,-2.8087929102667766,0.026973026973026972,0.07492507492507493,0.07492507492507493,False,False,2.8087929102667766
82,PRE_wake,660.20695,660.40195,0.19500000000005002,10,27,54,rightward,0.6225941789296503,-0.36091030514509337,-2.771670500702917,0.1978021978021978,0.3246753246753247,0.3246753246753247,False,False,2.771670500702917
83,PRE_wake,662.00695,662.30695,0.3000000000000682,15,33,56,leftward,0.3700016774210974,-0.06704713936434145,-0.3771714880302611,0.8591408591408591,0.9100899100899101,0.9100899100899101,False,True,0.3771714880302611
84,PRE_wake,687.05195,687.29695,0.24500000000000455,12,41,81,leftward,0.3925516447640403,-0.4590528658740507,-3.249395515929564,0.05094905094905095,0.15084915084915085,0.15084915084915085,False,True,3.249395515929564
85,PRE_wake,726.78195,726.95695,0.17499999999995453,9,24,44,leftward,0.521987910805011,-0.4970026426312338,-4.9752062726648765,0.013986013986013986,0.1068931068931069,0.1068931068931069,False,True,4.9752062726648765
86,PRE_wake,729.62195,729.95695,0.3350000000000364,17,49,115,leftward,0.51325377281068,-0.043217894457695895,-0.2032317638055039,0.954045954045954,0.9820179820179821,0.9820179820179821,False,True,0.2032317638055039
87,PRE_wake,771.81695,771.90195,0.08500000000003638,4,14,23,leftward,0.48370370709005067,-0.25550723090695027,-4.550686289410782,0.4405594405594406,0.7982017982017982,0.7982017982017982,False,True,4.550686289410782
88,PRE_wake,771.94195,772.05195,0.11000000000001364,5,17,35,leftward,0.29570893543033006,0.37477755836889637,5.924456632210977,0.3006993006993007,0.6483516483516484,0.6483516483516484,False,False,5.924456632210977
89,PRE_wake,789.13695,789.41695,0.2800000000000864,14,29,77,rightward,0.476201591581273,-0.3928402518874578,-2.0085634888149406,0.08891108891108891,0.17882117882117882,0.17882117882117882,False,False,2.0085634888149406
90,PRE_wake,793.47695,793.65195,0.1750000000000682,9,27,44,rightward,0.4916191327110909,0.4835610179804881,4.490510572716068,0.054945054945054944,0.11888111888111888,0.11888111888111888,False,True,4.490510572716068
91,PRE_wake,804.25195,804.39695,0.1449999999999818,7,17,38,rightward,0.17772864919332168,0.07191232458755178,0.8506184489444412,0.9530469530469531,0.972027972027972,0.972027972027972,False,True,0.8506184489444412
92,PRE_wake,804.83195,805.02695,0.19500000000005002,10,25,44,rightward,0.5511427437601575,0.3315328531673297,2.5385704483463383,0.16683316683316685,0.04495504495504495,0.16683316683316685,False,True,2.5385704483463383
93,PRE_wake,807.89195,808.10695,0.21500000000003183,11,38,84,leftward,0.5719368421470764,-0.2104182364544999,-1.803070339283346,0.41858141858141856,0.6303696303696303,0.6303696303696303,False,True,1.803070339283346
94,PRE_wake,808.12195,808.37195,0.25,12,39,72,leftward,0.49959983981882816,-0.14435435319092266,-1.0835009795133195,0.7322677322677322,0.8051948051948052,0.8051948051948052,False,True,1.0835009795133195
95,PRE_wake,841.08695,841.44195,0.3550000000000182,18,34,79,rightward,0.3727029838756274,-0.18102339376100224,-0.8475851297048647,0.4965034965034965,0.5654345654345654,0.5654345654345654,False,False,0.8475851297048647
96,PRE_wake,841.67195,841.88695,0.21499999999991815,11,44,71,rightward,0.7147689196156042,0.3428119896489119,2.4558899282711506,0.12087912087912088,0.2837162837162837,0.2837162837162837,False,True,2.4558899282711506
97,PRE_wake,847.78695,848.02195,0.23499999999989996,12,27,52,rightward,0.4361163438827496,-0.4284247031136469,-3.2343560467651566,0.06893106893106893,0.06393606393606394,0.06893106893106893,False,False,3.2343560467651566
98,PRE_wake,862.08695,862.40195,0.31500000000005457,16,38,89,leftward,0.5393074096408332,0.3417501654699895,1.5829666243182143,0.08491508491508491,0.11488511488511488,0.11488511488511488,False,False,1.5829666243182143
99,PRE_wake,869.97195,870.24695,0.27499999999997726,14,43,90,rightward,0.5837656660971844,0.2064593560350513,1.3020812238122217,0.47052947052947053,0.6393606393606394,0.6393606393606394,False,True,1.3020812238122217
100,PRE_wake,870.98195,871.22195,0.2400000000000091,12,20,45,leftward,0.6774802198175052,0.28125608087654946,1.931352154716923,0.18081918081918083,0.11888111888111888,0.18081918081918083,False,False,1.931352154716923
101,PRE_wake,878.69695,878.77695,0.08000000000004093,4,15,27,rightward,0.5742350189566344,0.23230151430632498,4.274089393815721,0.6203796203796204,0.7132867132867133,0.7132867132867133,False,True,4.274089393815721
102,PRE_wake,879.08695,879.24195,0.15499999999997272,8,24,47,rightward,0.5993569746115192,0.4378265795204907,3.5813479313813525,0.02097902097902098,0.030969030969030968,0.030969030969030968,True,True,3.5813479313813525
103,PRE_wake,891.37195,891.52195,0.14999999999997726,7,19,40,rightward,0.3255976965729536,0.3534213335968841,4.928726773837236,0.19880119880119881,0.4855144855144855,0.4855144855144855,False,True,4.928726773837236
104,PRE_wake,934.45195,934.64195,0.18999999999994088,9,40,62,leftward,0.40295634623912224,0.3826838861467755,3.7942344056823596,0.18281718281718282,0.4045954045954046,0.4045954045954046,False,False,3.7942344056823596
105,PRE_wake,934.81695,934.99195,0.17499999999995453,9,22,47,rightward,0.4924310428076482,0.442259533665803,2.839507068929187,0.06293706293706294,0.15184815184815184,0.15184815184815184,False,True,2.839507068929187
106,PRE_wake,939.72195,940.00695,0.28499999999996817,14,42,84,rightward,0.3755581692397259,0.1717073729314283,0.9014103711428608,0.5734265734265734,0.6913086913086913,0.6913086913086913,False,True,0.9014103711428608
107,PRE_wake,960.91195,961.09195,0.17999999999994998,9,41,60,rightward,0.6195556488079474,0.3208608595822884,2.4174414405720612,0.27972027972027974,0.38961038961038963,0.38961038961038963,False,True,2.4174414405720612
108,PRE_wake,969.78195,969.90695,0.125,6,16,26,leftward,0.6050640754275188,0.517627996203713,6.17581742801035,0.21178821178821178,0.3676323676323676,0.3676323676323676,False,False,6.17581742801035
109,PRE_wake,978.63195,978.78195,0.15000000000009095,7,21,32,rightward,0.5121714368223408,-0.2810222163917103,-3.2326548865106415,0.5444555444555444,0.6763236763236763,0.6763236763236763,False,False,3.2326548865106415
110,PRE_wake,999.52695,999.66195,0.1349999999999909,7,25,39,leftward,0.43134606926426133,-0.0987637100175282,-0.9929141502993578,0.8901098901098901,0.936063936063936,0.936063936063936,False,True,0.9929141502993578
111,PRE_wake,1021.66195,1021.87195,0.2099999999999227,10,23,47,rightward,0.5512461179711947,-0.5235341908796574,-4.211574303387429,0.015984015984015984,0.03996003996003996,0.03996003996003996,True,False,4.211574303387429
112,PRE_wake,1041.91195,1042.09695,0.1850000000001728,9,23,47,rightward,0.46954260913057283,-0.6618203074510645,-5.471025718373008,0.000999000999000999,0.001998001998001998,0.001998001998001998,True,False,5.471025718373008
113,PRE_wake,1046.77695,1046.94195,0.16499999999996362,8,32,52,leftward,0.026832510823304092,-0.44772736743987684,-5.14712726918339,0.20679320679320679,0.2947052947052947,0.2947052947052947,False,True,5.14712726918339
114,PRE_wake,1063.13195,1063.27195,0.14000000000010004,7,22,28,rightward,0.585702334833241,-0.2900667832616456,-3.9884478163680375,0.3646353646353646,0.5564435564435565,0.5564435564435565,False,False,3.9884478163680375
115,PRE_wake,1065.35195,1065.62695,0.27500000000009095,14,23,59,leftward,0.5794464423207109,0.40006289897348507,2.173814355911991,0.055944055944055944,0.13886113886113885,0.13886113886113885,False,False,2.173814355911991
116,PRE_wake,1068.70195,1068.89195,0.19000000000005457,9,36,58,leftward,0.544652461761022,0.20574839314263288,2.1091764281320224,0.6253746253746254,0.7302697302697303,0.7302697302697303,False,False,2.1091764281320224
117,PRE_wake,1085.58695,1085.72695,0.14000000000010004,7,25,49,rightward,0.5336315954598453,0.1878071596176701,2.133815010799427,0.7462537462537463,0.8241758241758241,0.8241758241758241,False,True,2.133815010799427
118,PRE_wake,1086.46195,1086.66695,0.20500000000015461,10,28,46,leftward,0.5215044956284774,0.5619800278436898,5.194300474130448,0.001998001998001998,0.06893106893106893,0.06893106893106893,False,False,5.194300474130448
119,PRE_wake,1110.17695,1110.28195,0.10500000000001819,5,16,27,rightward,0.41275549833815495,0.6369784750225396,6.60344486790205,0.017982017982017984,0.054945054945054944,0.054945054945054944,False,True,6.60344486790205
120,PRE_wake,1115.74695,1116.19195,0.44499999999993634,22,32,97,leftward,0.6546516338838718,-0.3624261372853437,-1.3582249197946739,0.006993006993006993,0.06893106893106893,0.06893106893106893,False,True,1.3582249197946739
121,PRE_wake,1116.71695,1116.84195,0.125,6,22,38,leftward,0.4837844228169755,0.07029900911768679,1.1172416747435456,0.955044955044955,0.988011988011988,0.988011988011988,False,False,1.1172416747435456
122,PRE_wake,1117.03195,1117.21695,0.18499999999994543,9,38,66,leftward,0.22529861567185527,-0.2484060313370223,-2.419619558847137,0.46553446553446554,0.6613386613386614,0.6613386613386614,False,True,2.419619558847137
123,PRE_wake,1119.96695,1120.05695,0.08999999999991815,4,12,21,rightward,0.667908182008554,0.34410419200444864,7.194635992499301,0.44655344655344653,0.8141858141858141,0.8141858141858141,False,True,7.194635992499301
124,PRE_wake,1139.43695,1139.65695,0.22000000000002728,11,30,56,rightward,0.7283821777034405,-0.22273395833177753,-1.5354443049970508,0.4025974025974026,0.4355644355644356,0.4355644355644356,False,False,1.5354443049970508
125,PRE_wake,1232.27695,1232.43195,0.15499999999997272,8,18,33,leftward,0.27945915999503756,0.39326992509421915,3.795049775242248,0.1798201798201798,0.3076923076923077,0.3076923076923077,False,False,3.795049775242248
126,PRE_wake,1234.30695,1234.73195,0.4250000000001819,21,41,89,rightward,0.5798008054314463,0.36614689389310207,1.3632758872066792,0.007992007992007992,0.05094905094905095,0.05094905094905095,False,True,1.3632758872066792
127,PRE_wake,1235.68195,1235.87195,0.19000000000005457,9,28,52,leftward,0.3530420570661507,-0.2509115987671955,-1.9971546186318478,0.5194805194805194,0.5634365634365635,0.5634365634365635,False,True,1.9971546186318478
128,PRE_wake,1235.89195,1236.14195,0.25,12,29,57,rightward,0.5932870932325872,0.6260678024951493,4.696509325112752,0.000999000999000999,0.007992007992007992,0.007992007992007992,True,True,4.696509325112752
129,PRE_wake,1239.47195,1239.82195,0.34999999999990905,17,45,78,rightward,0.583542213883134,0.22927753907699452,1.1818479807614768,0.23576423576423577,0.3776223776223776,0.3776223776223776,False,True,1.1818479807614768
130,PRE_wake,1240.98195,1241.09195,0.10999999999989996,5,14,31,leftward,0.5362786578000254,0.5869529867803679,9.830961944560809,0.003996003996003996,0.3936063936063936,0.3936063936063936,False,False,9.830961944560809
131,PRE_wake,1241.20695,1241.33695,0.12999999999988177,6,29,52,leftward,0.36289379461439514,-0.3068107332460972,-3.445657279029643,0.4255744255744256,0.5734265734265734,0.5734265734265734,False,True,3.445657279029643
132,PRE_wake,1242.95195,1243.12195,0.17000000000007276,8,13,28,rightward,0.6094413266082428,0.023953071065088493,0.15720813678532794,0.994005994005994,0.994005994005994,0.994005994005994,False,True,0.15720813678532794
133,PRE_wake,1243.44695,1243.55195,0.10500000000001819,5,21,37,leftward,0.42954814907229333,-0.6991613844853559,-9.076635189509293,0.01898101898101898,0.11988011988011989,0.11988011988011989,False,True,9.076635189509293
134,PRE_wake,1243.76195,1243.96695,0.20499999999992724,10,29,54,leftward,0.3107932807950412,-0.2861563018995773,-2.0651677514676123,0.2917082917082917,0.4045954045954046,0.4045954045954046,False,True,2.0651677514676123
135,PRE_wake,1244.33695,1244.52695,0.19000000000005457,9,28,46,rightward,0.5605392044192219,-0.12828042057316116,-0.9141691229895351,0.7982017982017982,0.8571428571428571,0.8571428571428571,False,False,0.9141691229895351
136,PRE_wake,1262.10695,1262.27195,0.16499999999996362,8,25,43,rightward,0.40077168895212967,0.4114842575501694,4.528382254178384,0.05094905094905095,0.2057942057942058,0.2057942057942058,False,True,4.528382254178384
137,PRE_wake,1271.13195,1271.35695,0.22500000000013642,11,36,68,leftward,0.44295255688825425,0.12104043058998894,0.949511351623854,0.7972027972027972,0.8921078921078921,0.8921078921078921,False,False,0.949511351623854
138,PRE_wake,1276.75695,1276.87195,0.1150000000000091,6,15,26,rightward,0.32448297602787357,0.13447341775190402,2.5718671810049405,0.9310689310689311,0.9280719280719281,0.9310689310689311,False,True,2.5718671810049405
139,PRE_wake,1277.98695,1278.14695,0.16000000000008185,8,32,65,rightward,0.5094101172299692,0.3486682941856935,3.892999766361291,0.2907092907092907,0.5144855144855145,0.5144855144855145,False,True,3.892999766361291
140,PRE_wake,1278.22195,1278.35695,0.1349999999999909,7,19,44,rightward,0.4999690287567423,0.011218458428102374,0.1564855775673226,0.999000999000999,0.999000999000999,0.999000999000999,False,True,0.1564855775673226
141,PRE_wake,1299.20195,1299.50195,0.3000000000001819,15,40,87,rightward,0.4923527081858162,0.2765322554211018,1.2939415616051706,0.24075924075924077,0.2957042957042957,0.2957042957042957,False,True,1.2939415616051706
142,PRE_wake,1299.72195,1300.13195,0.4099999999998545,20,47,111,rightward,0.4210833053824298,-0.29350663416399203,-1.093451504939834,0.053946053946053944,0.1798201798201798,0.1798201798201798,False,False,1.093451504939834
143,PRE_wake,1311.21195,1311.31195,0.10000000000013642,5,17,32,rightward,0.8688654189434747,0.41637870958651946,4.771996760576744,0.2127872127872128,0.42357642357642356,0.42357642357642356,False,True,4.771996760576744
144,PRE_wake,1313.92695,1314.13195,0.20499999999992724,10,38,79,rightward,0.5473655898480703,0.2533410543669962,2.401085207267694,0.5684315684315684,0.6363636363636364,0.6363636363636364,False,True,2.401085207267694
145,PRE_wake,1317.22695,1317.36195,0.1349999999999909,7,19,34,leftward,0.6403795762573087,-0.37114415892249747,-4.221964304652914,0.14585414585414586,0.4385614385614386,0.4385614385614386,False,True,4.221964304652914
146,PRE_wake,1318.39195,1318.48195,0.09000000000014552,4,13,22,rightward,0.7820969489202942,-0.7065314330359462,-12.435433188930652,0.006993006993006993,0.08691308691308691,0.08691308691308691,False,False,12.435433188930652
147,PRE_wake,1326.59195,1326.76695,0.17499999999995453,9,23,38,leftward,0.5824060048765342,-0.26779566632525625,-2.7029446675059816,0.42857142857142855,0.5864135864135864,0.5864135864135864,False,True,2.7029446675059816
148,PRE_wake,1326.90695,1326.99695,0.08999999999991815,4,13,22,leftward,0.6783339581756974,0.4083537706221875,11.423236123126152,0.36563436563436563,0.7892107892107892,0.7892107892107892,False,False,11.423236123126152
149,PRE_wake,1329.64195,1330.11695,0.4750000000001364,24,43,119,leftward,0.6743242024164898,-0.13508258034066797,-0.49329885504988813,0.4825174825174825,0.5734265734265734,0.5734265734265734,False,True,0.49329885504988813
150,PRE_wake,1334.49195,1334.66695,0.17499999999995453,9,33,54,leftward,0.5163854570556455,0.5994753853084085,5.479592783093534,0.004995004995004995,0.01098901098901099,0.01098901098901099,True,False,5.479592783093534
151,PRE_wake,1334.75695,1335.00695,0.25,12,23,61,leftward,0.6757180247120808,0.1502579091847047,0.8645645957644227,0.7232767232767233,0.7262737262737263,0.7262737262737263,False,False,0.8645645957644227
