start,end,n_active,n_bins,r_rightward,p_cycle_rightward,p_id_rightward,r_leftward,p_cycle_leftward,p_id_leftward,direction,r,p_cycle,p_id,significant,forward,epoch
17932.4064,17932.5716,19,8,0.45748344390853835,0.056,0.096,0.14073167547167678,0.444,0.7,rightward,0.45748344390853835,0.056,0.096,False,True,Maze
17939.676,17939.776,9,5,0.6681783378297145,0.012,0.122,0.8579249460551088,0.0,0.006,leftward,0.8579249460551088,0.0,0.006,True,False,Maze
17949.1752,17949.28,9,5,-0.1870230723027343,0.322,0.348,-0.20099180851541923,0.374,0.458,leftward,-0.20099180851541923,0.374,0.458,False,True,Maze
17954.5568,17954.6568,7,5,-0.026309023065163094,0.924,0.958,-0.15807656616898422,0.394,0.676,leftward,-0.15807656616898422,0.394,0.676,False,True,Maze
17971.8928,17972.0104,9,5,0.6521379712606911,0.006,0.01,0.011517224018362027,0.978,0.976,rightward,0.6521379712606911,0.006,0.01,True,True,Maze
17974.5472,17974.6968,10,7,-0.17239636272602002,0.48,0.536,-0.37900756506356637,0.132,0.094,leftward,-0.37900756506356637,0.132,0.094,False,True,Maze
17987.628,17987.788,9,7,-0.2925268564198237,0.136,0.366,-0.3574208201956159,0.056,0.412,leftward,-0.3574208201956159,0.056,0.412,False,True,Maze
17998.1392,17998.2656,12,6,0.34819754114406326,0.248,0.336,-0.24845872287814613,0.494,0.504,rightward,0.34819754114406326,0.248,0.336,False,True,Maze
18020.7312,18020.8312,5,5,0.36867126970580105,0.014,0.186,0.36176547642958395,0.016,0.244,rightward,0.36867126970580105,0.014,0.186,False,True,Maze
18036.652,18036.752,12,5,0.7608487308664961,0.008,0.004,0.22622418914962691,0.534,0.544,rightward,0.7608487308664961,0.008,0.004,True,True,Maze
18044.7996,18044.8996,10,5,-0.21229887608300674,0.21,0.358,-0.4645348789889804,0.028,0.06,leftward,-0.4645348789889804,0.028,0.06,False,True,Maze
18101.3576,18101.4576,9,5,0.1695373181765467,0.614,0.564,0.04855686430708771,0.926,0.846,rightward,0.1695373181765467,0.614,0.564,False,True,Maze
18102.5568,18102.6568,12,5,0.4835307645694356,0.082,0.136,0.30670166222803763,0.31,0.428,rightward,0.4835307645694356,0.082,0.136,False,True,Maze
18126.9128,18127.0128,13,5,-0.4431283982623987,0.33,0.318,-0.5875095041084263,0.062,0.134,leftward,-0.5875095041084263,0.062,0.134,False,True,Maze
18144.2632,18144.4176,10,7,0.7264989948289069,0.004,0.076,0.2130956646292601,0.526,0.718,rightward,0.7264989948289069,0.004,0.076,False,True,Maze
18149.144,18149.2584,11,5,0.8458169072448327,0.002,0.014,-0.2471372351782133,0.57,0.654,rightward,0.8458169072448327,0.002,0.014,True,True,Maze
18155.7516,18155.8516,8,5,-0.0055437506363566515,0.98,0.976,0.27183500894479523,0.176,0.266,leftward,0.27183500894479523,0.176,0.266,False,False,Maze
18164.9652,18165.0652,8,5,0.10124205859710013,0.576,0.566,0.267187533813626,0.086,0.2,leftward,0.267187533813626,0.086,0.2,False,False,Maze
18166.2892,18166.3892,9,5,0.47237114716260886,0.106,0.11,0.5410908443396577,0.014,0.122,leftward,0.5410908443396577,0.014,0.122,False,False,Maze
18167.9188,18168.0188,8,5,-0.2141844019576884,0.554,0.564,-0.7276133641257928,0.0,0.022,leftward,-0.7276133641257928,0.0,0.022,True,True,Maze
18178.4648,18178.5704,10,5,0.06958749929368793,0.862,0.874,-0.7305554564889136,0.0,0.034,leftward,-0.7305554564889136,0.0,0.034,True,True,Maze
18182.6312,18182.7552,12,6,-0.24101900867987205,0.508,0.592,-0.15540976705841789,0.43,0.694,rightward,-0.24101900867987205,0.508,0.592,False,False,Maze
18194.0104,18194.1104,10,5,0.7244832738028106,0.024,0.014,-0.05625745969282718,0.846,0.898,rightward,0.7244832738028106,0.024,0.014,True,True,Maze
18201.9312,18202.0312,10,5,0.818195676646385,0.008,0.002,0.6166252244191329,0.054,0.078,rightward,0.818195676646385,0.008,0.002,True,True,Maze
18205.6184,18205.7184,8,5,0.2556533163254212,0.336,0.534,0.1776206188375851,0.662,0.712,rightward,0.2556533163254212,0.336,0.534,False,True,Maze
18217.7832,18217.9048,12,6,-0.5740357845053943,0.02,0.098,-0.3397532875934967,0.252,0.362,rightward,-0.5740357845053943,0.02,0.098,False,False,Maze
18230.6376,18230.7376,9,5,-0.7514929356609217,0.002,0.044,-0.6578681411300635,0.004,0.082,rightward,-0.7514929356609217,0.002,0.044,True,False,Maze
18264.156,18264.256,10,5,0.11117577263603146,0.706,0.774,0.1992695193561343,0.442,0.69,leftward,0.1992695193561343,0.442,0.69,False,False,Maze
