si,si_thresh,sparsity,reliability,n_spikes,peak_rate,peak_pos,width,is_place_cell,is_place_cell_norel,session,subject,maze,direction,track_m,dir_corr
0.989225781700859,1.216103912689338,0.4107678670781122,0.029481431371419006,22,0.9535705620529427,0.22999999999999998,0.09999999999999998,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.00940332409521202
0.31519113783611047,0.09452099469493318,0.6622220047953469,0.6766528803843083,249,6.902756766002372,0.09,0.27999999999999997,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.6957899176210532
2.0442513223528267,2.6720384657072573,0.20307675018557234,-0.10368932232513861,3,0.28084105749314936,1.37,0.05999999999999999,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.1865586730344076
0.23794816907956562,0.08384621865447589,0.7437586100038606,0.6189957439956396,335,7.996698149338462,1.45,0.21999999999999997,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.48491293991438184
0.8800283951294612,0.4650979405067661,0.36248542932143296,0.5003687749961859,59,3.1042256211021892,0.03,0.11999999999999998,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.16471533338513003
1.5963272954583556,1.369478669703399,0.2537749199654867,0.6610840488408811,44,2.7839249505454,0.53,0.19999999999999996,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.42222872410894513
3.573083911362956,3.573168971941039,0.07277255592105154,0.8873539925810837,2,0.3568208695204262,0.75,0.07999999999999999,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.07326357427511472
0.8945836871187193,1.361411388643055,0.4706836518104515,-0.15921261746098753,13,0.5003120024907658,0.87,0.07999999999999999,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.276021124588164
0.2093549999991893,0.03415707787006181,0.7938949065898495,0.9047659336361753,1164,22.585820724252006,1.35,0.5599999999999999,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.5351682061237227
1.3424097233359136,1.934023067592169,0.3300551566266081,-0.10562100260947437,7,0.3921177029149633,0.73,0.05999999999999999,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.0667347228460337
0.5889445035420798,0.09281039727471717,0.5338768513937017,0.9066371888503354,248,7.764781535154239,1.53,0.31999999999999995,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.17563597907095327
0.7042880533343889,0.18605721172736286,0.3985641732077532,0.8495281109512498,141,7.657532364379263,1.55,0.13999999999999999,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.32336376075299855
0.40562928024105915,0.13894575625223604,0.6591896242693326,0.639855571656266,192,4.42500234428986,1.11,0.7599999999999999,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.06264993234120554
0.5902445582947062,0.17150520675601105,0.48589721522406615,0.8512619672464119,131,5.414062624898309,0.05,0.11999999999999998,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.4548892078251903
1.6426527048823434,1.8466502411011232,0.2819045464812649,0.5160059723615856,7,0.4338762796210071,1.01,0.05999999999999999,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.08118126644492898
