,gOSI,OSI,pref_ori,gDSI,DSI,pref_dir,anova_F,anova_p,gOSI_p,gOSI_null_mean,peak_rate,mean_rate,area,session,responsive
sub-717038285_ses-732592105_915964683,0.06420121506170015,0.11638401174682304,39.23549998306571,,,,35.97591533206094,2.1276955749956423e-36,0.001996007984031936,0.006581793587129483,18.523586044954683,16.574139955676753,VISal,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915964686,0.17992377768596887,0.36795096472992916,17.073912961330315,,,,35.353053921794455,9.399248554184133e-36,0.001996007984031936,0.01873188400668365,3.383995244619315,2.4209473982233427,VISal,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915964696,0.03331008480886422,0.0450185887237193,91.20538124002414,,,,5.035925718446731,0.00013141126627823688,0.001996007984031936,0.009445099084834133,7.084045999660069,6.709179982161136,VISal,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915964706,0.12867018869777586,0.17797557208755826,102.2278421399294,,,,23.739255537853026,1.047286447319741e-23,0.001996007984031936,0.01618427157361127,4.27357671781703,3.324359795798061,VISal,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915964712,0.041784631915462465,0.08796410879162415,139.76711763201996,,,,1.685012919492056,0.13450293481397751,0.03792415169660679,0.020678109796571847,2.604516419349591,2.3533810079331805,VISal,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915964716,0.034023087492033886,0.08176355904296097,68.79221209189208,,,,1.6549390992871036,0.14192235853774515,0.043912175648702596,0.01715517547477665,4.244898588549402,3.8282841657325686,VISal,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915964723,0.11699871549784895,0.22287466987753435,92.29511884242503,,,,21.63887894976953,1.5799490504399954e-21,0.001996007984031936,0.01687771139790957,2.374583605770983,1.8887235619345393,VISal,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915964730,0.11528599898961173,0.17462251490239122,14.285043226258505,,,,23.497344328073883,1.8665934141516923e-23,0.001996007984031936,0.014394582070581632,6.056656273498261,4.79924631278267,VISal,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915964737,0.2596054647268413,0.47953824810897977,34.312738599022275,,,,146.6716372684851,4.9118021180861633e-147,0.001996007984031936,0.013469335571583134,11.920055907502332,6.944730817340172,VISal,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915964745,0.0839358051709664,0.11851740416691711,93.36792479506288,,,,14.004846901313677,1.2276977323711286e-13,0.001996007984031936,0.014703514932978255,5.259200134413202,4.32839718041686,VISal,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915964750,0.024178702409805863,0.0002767789281637471,68.51626795837085,,,,3.3485591390270324,0.005056224054950055,0.1596806387225549,0.016056555628836032,3.6265939022323193,3.3973030949843728,VISal,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915964753,0.1252212807883603,0.1987316829987132,44.76293812360897,,,,31.23996030308674,1.7253620277145147e-31,0.001996007984031936,0.013577981811333597,7.86172162095935,6.108332922359028,VISal,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915964757,0.045627935560383304,0.0720287052375911,58.063984501001514,,,,10.072196217927694,1.2872231483482822e-09,0.001996007984031936,0.015295721741875433,5.535739936258731,4.778948144873319,VISal,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915964762,0.15278085261668295,0.3209994602671549,116.47548545747986,,,,22.29899361810653,3.266710784893628e-22,0.001996007984031936,0.0194255125328067,4.807694368554714,3.24487368280299,VISal,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915964779,0.05451979376207402,0.11083102635489005,143.71914309800835,,,,6.963297321372288,1.7100852665258256e-06,0.001996007984031936,0.011917273447583667,12.901133547060914,11.579627870332006,VISal,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915964790,0.1791674353534921,0.3188895560126559,178.5451801493702,,,,41.28278465888161,6.879045736873863e-42,0.001996007984031936,0.016746731296251333,8.771473900066233,6.019496896121365,VISal,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915964795,0.07593874025599281,0.15054997858291536,108.67293408390482,,,,15.73133662975362,2.04671724610458e-15,0.001996007984031936,0.010825282803275271,12.725763836160407,10.923651242976796,VISal,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915964812,0.053250519521576736,0.048766620558808066,30.286987949850996,,,,2.9867614818743444,0.010716428595127494,0.021956087824351298,0.024192153038333917,1.5766635552361592,1.3761486799619427,VISal,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915964817,0.043723828757834315,0.08753887348002497,126.28018328924222,,,,1.7488864114319935,0.11989035230933738,0.16367265469061876,0.028405216059087288,1.7772133289745553,1.587446362156178,VISal,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915964832,0.0629390670185128,0.08400348864868655,177.15302661954078,,,,8.084170987320368,1.3045234634058448e-07,0.001996007984031936,0.013326801364480938,9.674819740938934,8.785548218085362,VISal,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915964838,0.023585052748805783,0.0498135639699999,8.669361236662459,,,,1.2771206713869443,0.2706488098658045,0.05389221556886228,0.012208590677727506,7.5574035629386245,7.1790158066560785,VISal,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915964851,0.15186706183993376,0.2879454464094734,47.55036154675666,,,,19.619961295466922,1.9538704795840823e-19,0.001996007984031936,0.018852571743204042,2.532037557951242,1.9857431160151846,VISal,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915964859,0.08797842035120967,0.16365042851541137,14.954687133122906,,,,2.7993448577029834,0.015714698141650777,0.003992015968063872,0.03009409955607428,1.1924131162790932,1.0047775554477014,VISal,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915964876,0.3444167238057772,0.6176457178812661,44.40583135364242,,,,35.929168232636755,2.3786293155116194e-36,0.001996007984031936,0.03583224917690114,1.1142911402097988,0.5871742044303779,VISal,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915964878,0.1371944967926363,0.28110435615419904,41.988177362141634,,,,5.336068419699644,6.744728144881676e-05,0.001996007984031936,0.043149517075923294,0.752455164664053,0.5064262980297013,VISal,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915964883,0.02456907392465942,0.017205282480779537,58.25826041807284,,,,1.1417981448672816,0.3357120264875019,0.0998003992015968,0.014843462162030686,6.666620254228878,6.411797133356824,VISal,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915964893,0.1083522853378889,0.2617498779439857,33.67526875405174,,,,3.319994933525242,0.005367976490717548,0.001996007984031936,0.03485999128210863,0.8717007503436917,0.7001721723037798,VISal,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915964917,0.00697359865602927,0.008222351911057562,89.58729139519232,,,,0.28939304696338924,0.919085931065756,0.872255489021956,0.017373288389907402,3.1029915566152875,3.0029268835766856,VISal,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915964920,0.09518218889692437,0.16169151792927886,68.85282129230714,,,,13.382448250177978,5.352448409160002e-13,0.001996007984031936,0.017380289093426378,3.285777881901093,2.584719789482555,VISal,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915965103,0.07907266819910104,0.14230143308526286,72.66994816433424,,,,4.570585826363226,0.00036636351857748854,0.001996007984031936,0.022505646193040164,2.202925995807527,1.8281111194045818,VISal,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915965123,0.11198275365673159,0.20273734772659585,133.05498931957794,,,,9.987367792361018,1.5693446610157695e-09,0.001996007984031936,0.026144169180207046,1.7182264716301665,1.2795813423152653,VISal,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915965126,0.07568780378283899,0.1657906284500928,131.47997729551417,,,,7.041202845521778,1.4313421716946415e-06,0.001996007984031936,0.017493026140641233,10.986607251239842,9.308655094749545,VISal,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915965128,0.08587969757865092,0.1643686179083568,126.17939955351218,,,,12.032141522560753,1.2952559415878383e-11,0.001996007984031936,0.02058248684224828,2.366225562766884,1.8453519896974653,VISal,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915965132,0.12761853695582637,0.17473991225711694,91.6724564086205,,,,24.09916099605138,4.432393046392061e-24,0.001996007984031936,0.015822555083312817,3.4960391111315525,2.8504134457764163,VISal,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915965136,0.06185874337559793,0.12606368685425662,168.14689934249475,,,,5.663265121326055,3.245391200903899e-05,0.001996007984031936,0.01543028606209423,4.542584922945596,4.049251672578638,VISal,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915965147,0.09662703964837017,0.20900701658491727,106.89533287593959,,,,3.1110918668726324,0.008292429689771712,0.003992015968063872,0.03181271919366517,0.9489948251677951,0.7721767110001148,VISal,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915965150,0.25622177500329707,0.5018642902513746,30.342978893049732,,,,105.75692185189821,3.6907381947719775e-107,0.001996007984031936,0.016887377747019847,6.163555680087753,3.2904120857433106,VISal,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915965153,0.059698427245775114,0.05292085188521379,53.30922868913614,,,,1.237626091757094,0.2884987690632877,0.11177644710578842,0.03545093309028617,0.6612882176781616,0.590991631115967,VISal,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915965156,0.07034729666003783,0.14072433725718514,161.55350232972773,,,,9.7042762354187,3.038540548500047e-09,0.001996007984031936,0.013317356103086597,10.759607960855314,9.07301901431129,VISal,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966309,0.05492763992262862,0.13028469352904734,6.319675527594926,,,,2.862273885991997,0.013826443506220901,0.001996007984031936,0.02123280519400778,2.0411046169525675,1.7610064947229176,VISrl,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915966322,0.2995082321637199,0.5346802749496787,145.92272163838052,,,,226.89177532226245,7.825509239965079e-222,0.001996007984031936,0.014315828716421727,9.538137220217045,5.113215632742366,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966344,0.09425469521137926,0.20689139183362107,92.68735111219517,,,,2.2572158470621413,0.046137788648034604,0.01996007984031936,0.037715182558367914,1.2399198859544418,0.9599355159239638,VISrl,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915966353,0.042351717709466635,0.056066350568171656,110.63479022654299,,,,8.458093003989427,5.497990398883263e-08,0.003992015968063872,0.013427272319790868,11.61388517042565,9.908969718149857,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966363,0.029950161199427276,0.03755742381647697,141.20654850701166,,,,1.378805496416197,0.22881894344535778,0.42714570858283435,0.028863142069999705,1.7642131921170612,1.578138065072653,VISrl,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915966368,0.04842758187423157,0.09324958232223932,16.843919981248938,,,,16.73929682081815,1.8650766093652373e-16,0.001996007984031936,0.009973543666773034,15.554874144665227,13.402273801173232,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966380,0.07890386659198369,0.17590417193856117,98.28557869622843,,,,3.4808115985765773,0.0038287073588065333,0.007984031936127744,0.031036061097677696,1.2440463888589695,0.9549186052551283,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966384,0.022173524874264217,0.10270239227075856,75.849293099277,,,,2.302426734408847,0.04225882096512605,0.6467065868263473,0.028988964375896577,3.434577494735822,2.881964518238027,VISrl,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915966387,0.027746163559041647,0.046325250841964434,50.98006478371132,,,,4.820053397912611,0.00021174620133959182,0.001996007984031936,0.007743292029975264,47.807748624088184,45.70617872853834,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966397,0.009006643228040566,0.026587703020975392,110.05764508599934,,,,0.5883515574686999,0.708962516429434,0.7345309381237525,0.01477708548572046,6.283454915709671,5.979173407307374,VISrl,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915966399,0.03901936087084008,0.15056814559864962,88.77340308142125,,,,2.5436848072374105,0.02627655876335106,0.24550898203592814,0.0294041193869938,1.9921350857673545,1.6679278913206226,VISrl,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915966412,0.08498199860377141,0.13103875275316637,68.90369721142633,,,,11.224468762844689,8.655385188027489e-11,0.001996007984031936,0.014456995170155588,7.865070778075947,6.765798054076932,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966423,0.061053893655862994,0.11972449267370742,9.545304435259167,,,,2.6053313814971886,0.02323472958038416,0.005988023952095809,0.02353393211866611,8.905913792340353,7.5746110242404,VISrl,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915966431,0.1532708623275251,0.21247404246106805,34.188549352901,,,,83.5707029925698,4.9853430052937e-85,0.001996007984031936,0.009431495862587147,10.757036118098362,8.527337304325869,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966434,0.15128676876658956,0.30670957363247353,166.84144975463767,,,,10.671196778906825,3.169110617910958e-10,0.001996007984031936,0.028620457916968205,1.4177745198059226,0.9894439489388785,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966437,0.09103078258014423,0.12944835556008996,40.0706586894476,,,,42.78450123665147,1.933339083481061e-43,0.001996007984031936,0.009027564143698938,14.083451399677976,11.595038358021348,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966459,0.01396226129375276,0.05473991457365783,24.66716908863513,,,,0.6923707350078271,0.6291882573746062,0.5788423153692615,0.016363599951883495,3.745839386499175,3.556968694834516,VISrl,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915966463,0.05578990540895228,0.12505233629880905,31.690247822352628,,,,20.12047396048988,5.921452608537855e-20,0.001996007984031936,0.008525964327371797,9.041816238276645,7.93899731667397,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966466,0.06227641954639877,0.12872945797104082,34.17831711255923,,,,50.165428145693355,4.7862271529269955e-51,0.001996007984031936,0.006349561628048417,15.982503274286577,13.918506311700744,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966468,0.0329122876376158,0.04112639252238182,70.47776578259223,,,,58.58347049882768,1.1095699455466378e-59,0.001996007984031936,0.006786862652448693,22.657395808510636,18.700920921546807,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966472,0.04848080349404903,0.07048549160965746,163.24009408652367,,,,4.247173225127108,0.0007416879701444967,0.001996007984031936,0.020065727387826405,2.375178855620999,2.0258853045838556,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966483,0.06711441745062759,0.13689234188511198,53.01504538646987,,,,60.52488787460471,1.1488478891253603e-61,0.001996007984031936,0.006175617146760192,30.926502653305082,26.010989040201338,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966485,0.03890603084863544,0.011048779374541478,31.96157007690476,,,,5.051179439219691,0.00012704423889839964,0.017964071856287425,0.016919725475663575,2.8436973722699666,2.550369328819614,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966488,0.06840195929893983,0.10942087798188284,21.872438203513376,,,,8.217589804577562,9.58703596060019e-08,0.001996007984031936,0.015316092429400286,3.5525846978984084,3.0584018679475844,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966504,0.09323157798725866,0.16118214636648964,59.10101973389357,,,,33.98800746044324,2.440933607652597e-34,0.001996007984031936,0.013527481540526822,8.605634455486928,6.14715414706189,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966508,0.022140378645723244,0.06250444096700081,1.4270076125635267,,,,4.448787616275218,0.0004781878836457492,0.001996007984031936,0.007062105677056256,13.199982118221802,12.37727764573274,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966523,0.015535009952568516,0.040451575396335315,52.712366131523375,,,,2.3762874925926534,0.0365793005199778,0.021956087824351298,0.007087969847985978,14.033791983502386,13.508523811952559,VISrl,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915966526,0.13107928255852283,0.252654151017082,126.54387867052543,,,,34.81958909865752,3.355763975970881e-35,0.001996007984031936,0.013525985310886697,7.353675986228449,5.507316098409686,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966529,0.06631279718274934,0.12691772636246443,136.82407613177367,,,,33.070335812297536,2.1817332692255873e-33,0.001996007984031936,0.006852600629245117,18.315237762589977,16.1121638009373,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966534,0.054161343176662866,0.11690744371548997,146.24038726497864,,,,3.589577872158657,0.0030421248446563165,0.01996007984031936,0.02345317632516544,2.5794292849935956,2.148687017011915,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966544,0.06697777530649895,0.1012766090522369,32.284272127684034,,,,5.482099133122531,4.868639556406645e-05,0.001996007984031936,0.01860345174607517,4.07526234549847,3.483867764018354,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966548,0.004449911153715708,0.012322596342855483,50.987568032636865,,,,4.747427937369562,0.00024847544690754,0.9181636726546906,0.014433415149806015,5.662286944754231,5.040960759753472,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966551,0.008793479535132712,0.004825274035759646,21.621578789962467,,,,3.0281212680567546,0.009842224283126507,0.7944111776447106,0.01608735528173722,4.364506507120247,3.9621039744858364,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966554,0.2134490831782542,0.3333715618944725,40.45024401654109,,,,74.590976293471,5.704940181780439e-76,0.001996007984031936,0.016362535009903464,7.9521933199363355,4.806407298005171,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966556,0.04828086981634106,0.062476351597820945,95.026567263222,,,,4.4342911272605905,0.000493562115490532,0.00998003992015968,0.019690142496861678,2.2341594250267063,1.9129844055192573,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966560,0.053273508967577134,0.1170329907536222,154.69715070082344,,,,5.54424861067736,4.2368786518967195e-05,0.001996007984031936,0.01316723566011984,9.782498441510116,8.96940194191871,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966568,0.1358958987617762,0.29738145873058197,22.056878841318692,,,,13.017020983560482,1.2692631579805002e-12,0.001996007984031936,0.021259373611068316,3.2113017034322398,2.5328811663825115,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966571,0.14961584731388564,0.33287357757502745,56.1585403955881,,,,14.83969760479577,1.6983171711332496e-14,0.001996007984031936,0.02884088595825805,2.159688813218123,1.3456080402114539,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966573,0.11750790148935739,0.2739831918369639,152.37740241646887,,,,13.687908121288649,2.599160794359649e-13,0.001996007984031936,0.01922431811241475,9.873601857947834,7.7429335815339755,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966578,0.11719219154539427,0.2122833727760304,153.7979314132553,,,,21.597027899129472,1.7459673848746674e-21,0.001996007984031936,0.015358522940216893,10.047559682527169,7.908007500711896,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966583,0.0867328291982641,0.15373258724315175,177.3376136388979,,,,17.188268364324152,6.409868382922344e-17,0.001996007984031936,0.013581952733658722,9.443702551673105,7.920554305920622,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966606,0.11553352473986733,0.21495580763162117,25.776890370501704,,,,12.193456104923879,8.857780034781696e-12,0.001996007984031936,0.019849667850949132,4.399608826768452,3.3697039441808876,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966608,0.09318224350353228,0.2119528312888892,0.43714032107477635,,,,7.999696537261167,1.5851593361709035e-07,0.001996007984031936,0.019701968275773758,4.118881672892144,3.428001781159748,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966611,0.23257864980418702,0.4018458439197616,129.6171961587358,,,,93.74365866849719,3.204659187313013e-95,0.001996007984031936,0.01739223092136417,7.265888234963142,3.9125998968795677,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966617,0.03511523203748147,0.07301279683030615,27.95305258200016,,,,1.0558343102808947,0.3828874917323503,0.17365269461077845,0.02405240480554025,1.6744421944639958,1.531516953151227,VISrl,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915966645,0.10802656879561663,0.17839793042182917,84.8166806052719,,,,1.9688319232692328,0.07994698865556482,0.05588822355289421,0.055613533193629834,0.3389095864145668,0.2685612355967579,VISrl,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915966658,0.160173618900593,0.3058712627378131,123.5693534996704,,,,8.073147736729142,1.3381277540341957e-07,0.001996007984031936,0.03300423246587561,1.1371259189977316,0.8091846920980531,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966696,0.021344903869364405,0.027530189712713104,36.29352271194892,,,,3.8389460953797805,0.0017884323678053024,0.043912175648702596,0.010277107710760229,17.245537399269022,16.047522302639802,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966716,0.07258237228299703,0.11683673343711796,43.4760293275349,,,,15.742361606615672,1.9938232698050933e-15,0.001996007984031936,0.010860376084172361,18.556474685572443,16.54387784369471,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966870,0.09293289097971742,0.15966603157264908,74.62376563420116,,,,2.3293669072029273,0.04009658502313571,0.007984031936127744,0.036450725932848996,1.108803147344029,0.8939135265049085,VISrl,sub-717038285_ses-732592105,False
sub-717038285_ses-732592105_915966872,0.059729822837534745,0.07084964360927169,20.16505776708236,,,,18.39393605373749,3.631595368600421e-18,0.001996007984031936,0.009627936812204668,9.121836819192914,7.94813807840361,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966876,0.04740012540835487,0.045484004906306025,21.704316177488828,,,,13.415032459780205,4.955621592037719e-13,0.001996007984031936,0.009273733903783523,10.262584392753553,9.1767961193583,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966879,0.16213521907067371,0.29803442271799324,153.0413842210739,,,,14.316444027770112,5.869783060567635e-14,0.001996007984031936,0.02534682279812569,2.7541800335582405,2.0944949441240914,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915966882,0.1295031515785868,0.2917791863059832,70.61070055086819,,,,15.054500361761727,1.0203800178608841e-14,0.001996007984031936,0.020569874211219617,3.0368001959219733,2.2883440767434227,VISrl,sub-717038285_ses-732592105,True
sub-717038285_ses-732592105_915967016,0.0739504731824418,0.09104143962381364,42.51586285182769,,,,1.7881024486583712,0.11164676932081496,0.09181636726546906,0.04323850830480915,0.7292610599718365,0.6197150342636092,VISrl,sub-717038285_ses-732592105,False
sub-718643564_ses-737581020_951858370,0.036784670898439335,0.050604718775679576,24.303802537605883,,,,11.772524398870031,2.38645034209856e-11,0.001996007984031936,0.006959951015355854,20.697841048311783,18.952288598878294,VISrl,sub-718643564_ses-737581020,True
sub-718643564_ses-737581020_951858388,0.011933445338538877,0.020075567956318714,105.56791242055554,,,,2.018965365874956,0.07276164562621137,0.1497005988023952,0.007956662898133179,9.243100248964712,8.776549886730704,VISrl,sub-718643564_ses-737581020,False
sub-718643564_ses-737581020_951858408,0.1891771185092785,0.3646413536226544,1.4137141187506022,,,,51.25470471451317,3.62878264450864e-52,0.001996007984031936,0.01561306853620974,3.6961373237518407,2.518737604328549,VISrl,sub-718643564_ses-737581020,True
sub-718643564_ses-737581020_951858419,0.08976185055296489,0.08307373364824949,60.44190636734905,,,,23.59685601256381,1.4713784522150207e-23,0.001996007984031936,0.01645693775636984,6.607509707925583,5.047276084732432,VISrl,sub-718643564_ses-737581020,True
sub-718643564_ses-737581020_951858430,0.09752150543280017,0.15352789653565133,94.90840116492771,,,,21.307922234897287,3.4810049164208665e-21,0.001996007984031936,0.013077596257056581,4.1246819627391975,3.377191474243714,VISrl,sub-718643564_ses-737581020,True
sub-718643564_ses-737581020_951858448,0.22345636646883751,0.40190473431295454,6.111310303892279,,,,63.80641773918585,5.1334316739513994e-65,0.001996007984031936,0.0166640396148231,4.159192039586704,2.784751077747354,VISrl,sub-718643564_ses-737581020,True
sub-718643564_ses-737581020_951858460,0.2998529188653203,0.47952205374791945,53.32378026205717,,,,51.50465620743079,2.008604864425986e-52,0.001996007984031936,0.03148027972190721,3.0037249884815607,1.4100782381814463,VISrl,sub-718643564_ses-737581020,True
sub-718643564_ses-737581020_951858489,0.36667475144911804,0.5778139337140082,79.71928438105333,,,,112.95993729129482,2.8671395281106174e-114,0.001996007984031936,0.02263410085675411,3.37918311675447,1.796084838082377,VISrl,sub-718643564_ses-737581020,True
sub-718643564_ses-737581020_951858500,0.18348555411900475,0.309220753436688,105.43722498744097,,,,11.294576348089207,7.34103503275688e-11,0.001996007984031936,0.03328187572870709,1.324110063333132,0.8866184045339557,VISrl,sub-718643564_ses-737581020,True
sub-718643564_ses-737581020_951858546,0.30366297907448525,0.5265873457743142,26.341361785628813,,,,197.30082554196474,9.442807164874253e-195,0.001996007984031936,0.013535199860274438,8.15786843114905,4.444141922696967,VISrl,sub-718643564_ses-737581020,True
sub-718643564_ses-737581020_951858577,0.40962454709910745,0.6431077815533623,79.34274483448047,,,,309.60949128099264,1.2084392813854614e-294,0.001996007984031936,0.01568021808369079,8.612412312155321,4.376456010917253,VISrl,sub-718643564_ses-737581020,True
sub-718643564_ses-737581020_951858586,0.10710395756403311,0.15922193132722026,79.43529028509018,,,,13.750115169812785,2.2433090303039254e-13,0.001996007984031936,0.01902155027304738,4.519402447235997,3.586169965568669,VISrl,sub-718643564_ses-737581020,True
sub-718643564_ses-737581020_951858624,0.03891388691133945,0.07320929240391448,20.155708303180592,,,,6.892276339209759,2.010937590822901e-06,0.001996007984031936,0.011467922986325195,5.518323546040372,4.927956889577318,VISrl,sub-718643564_ses-737581020,True
sub-718643564_ses-737581020_951858643,0.22222117414113526,0.43713001906302246,96.60057545220742,,,,38.56671075439328,4.4230890452522645e-39,0.001996007984031936,0.020909467888654082,3.1314065684256844,2.115926449967415,VISrl,sub-718643564_ses-737581020,True
sub-718643564_ses-737581020_951858690,0.1458660988419268,0.28962785346615927,147.16767738662384,,,,25.052031294567655,4.547455255108825e-25,0.001996007984031936,0.01744536633786935,6.514702815957217,4.7759052796887,VISrl,sub-718643564_ses-737581020,True
sub-718643564_ses-737581020_951858708,0.09238860149020028,0.2530077050663026,81.34342857789845,,,,5.1419284625046116,0.0001038797176926632,0.001996007984031936,0.02649865079172261,3.698279816525459,2.88476527893622,VISrl,sub-718643564_ses-737581020,True
sub-718643564_ses-737581020_951858766,0.542862475078913,0.7911197747374303,140.4214515836777,,,,477.78821906672556,0.0,0.001996007984031936,0.01874721755958387,16.41189372279047,6.536479193084588,VISrl,sub-718643564_ses-737581020,True
sub-718643564_ses-737581020_951858785,0.07350716958378307,0.14624774439201835,161.55225564108488,,,,45.99952040699472,9.311182243538597e-47,0.001996007984031936,0.006282917411664696,22.104547117925563,19.086361546341426,VISrl,sub-718643564_ses-737581020,True
sub-718643564_ses-737581020_951858805,0.07156331936284993,0.12914007747383827,19.378283781454343,,,,12.445111745298949,4.894238788767777e-12,0.001996007984031936,0.016419721135159923,8.075048792226475,7.007232983608581,VISrl,sub-718643564_ses-737581020,True
sub-718643564_ses-737581020_951858856,0.0438588282290186,0.07495101242964959,145.7742985685606,,,,27.708810779275822,7.952973207256009e-28,0.001996007984031936,0.004978419076750713,29.762532375997843,27.412405150212958,VISrl,sub-718643564_ses-737581020,True
