template,wcorr,slope,p_circ,p_perm,max_p,epoch,event,t0,dur,n_active,significant,session
right,0.21428854829223964,110.35288774067507,0.3491271820448878,0.5860349127182045,0.5860349127182045,PRE,109,583.1,0.25,39,False,Achilles-10252013
left,-0.21750036193807828,-133.99135601059865,0.29925187032418954,0.5810473815461347,0.5810473815461347,PRE,116,662.01,0.2899999999999636,35,False,Achilles-10252013
left,-0.199316622553512,-114.39425357173361,0.48877805486284287,0.6359102244389028,0.6359102244389028,PRE,121,729.63,0.32000000000005,55,False,Achilles-10252013
right,-0.2571401711587395,-119.26734609157556,0.22693266832917705,0.43640897755610975,0.43640897755610975,PRE,127,789.11,0.30999999999994543,32,False,Achilles-10252013
left,-0.6293405164114138,-282.5075045354473,0.0024937655860349127,0.0024937655860349127,0.0024937655860349127,PRE,130,804.66,0.37000000000000455,39,True,Achilles-10252013
right,-0.19695383054922522,-63.46053984932009,0.34663341645885287,0.3541147132169576,0.3541147132169576,PRE,134,817.99,0.4900000000000091,40,False,Achilles-10252013
left,0.29012417671758217,124.25254048232678,0.12967581047381546,0.14214463840399003,0.14214463840399003,PRE,135,841.1,0.35000000000002274,33,False,Achilles-10252013
left,0.21520046526025724,115.38638630889564,0.4488778054862843,0.5586034912718204,0.5586034912718204,PRE,138,862.08,0.31999999999993634,44,False,Achilles-10252013
left,-0.32363286591458473,-220.53895514155093,0.2119700748129676,0.3790523690773067,0.3790523690773067,PRE,141,869.97,0.2799999999999727,49,False,Achilles-10252013
right,0.41884591007499633,235.16796026123714,0.02743142144638404,0.1172069825436409,0.1172069825436409,PRE,153,939.73,0.2799999999999727,47,False,Achilles-10252013
left,0.39798659598749936,231.1766615924469,0.017456359102244388,0.11471321695760599,0.11471321695760599,PRE,161,1065.34,0.290000000000191,30,False,Achilles-10252013
right,0.1779413935823771,99.96580460978485,0.5810473815461347,0.6708229426433915,0.6708229426433915,PRE,164,1084.14,0.2899999999999636,36,False,Achilles-10252013
right,-0.2710270262580623,-125.36037011821864,0.09975062344139651,0.26932668329177056,0.26932668329177056,PRE,170,1115.8,0.39000000000010004,31,False,Achilles-10252013
right,0.44888412919224047,163.07723629390875,0.0024937655860349127,0.012468827930174564,0.012468827930174564,PRE,179,1234.3,0.43000000000006366,44,True,Achilles-10252013
right,0.1498235935304881,81.44227613580631,0.6384039900249376,0.713216957605985,0.713216957605985,PRE,181,1239.47,0.35999999999989996,52,False,Achilles-10252013
left,0.25666081244290295,160.8178972570807,0.23690773067331672,0.4139650872817955,0.4139650872817955,PRE,188,1257.67,0.2899999999999636,27,False,Achilles-10252013
left,0.21490711246798502,137.32620693636423,0.4139650872817955,0.5386533665835411,0.5386533665835411,PRE,197,1299.21,0.2899999999999636,42,False,Achilles-10252013
right,-0.4676129964864746,-218.27290922219672,0.007481296758104738,0.03740648379052369,0.03740648379052369,PRE,198,1299.73,0.40000000000009095,55,True,Achilles-10252013
left,-0.07969492766527089,-31.120454193912146,0.7955112219451371,0.9102244389027432,0.9102244389027432,PRE,205,1329.65,0.4699999999997999,41,False,Achilles-10252013
left,-0.12049445995724069,-46.52831583164589,0.7381546134663342,0.7581047381546134,0.7581047381546134,PRE,207,1334.76,0.39000000000010004,43,False,Achilles-10252013
left,0.3589033310153849,206.37064034191522,0.12718204488778054,0.2793017456359102,0.2793017456359102,PRE,215,1494.06,0.3200000000001637,44,False,Achilles-10252013
right,0.08025786262297126,53.99683329021538,0.8553615960099751,0.9177057356608479,0.9177057356608479,PRE,216,1524.39,0.2699999999999818,44,False,Achilles-10252013
left,0.2566563508725068,115.34212850729578,0.2119700748129676,0.3092269326683292,0.3092269326683292,PRE,224,1591.11,0.41000000000008185,56,False,Achilles-10252013
left,-0.22468986738467842,-143.91283825164078,0.3167082294264339,0.45885286783042395,0.45885286783042395,PRE,230,1686.08,0.3000000000001819,34,False,Achilles-10252013
left,0.16084741857257517,87.34405002784999,0.6683291770573566,0.7755610972568578,0.7755610972568578,PRE,231,1729.99,0.25,42,False,Achilles-10252013
left,-0.3484652962819183,-188.1742653101091,0.08728179551122195,0.19201995012468828,0.19201995012468828,PRE,233,1753.12,0.3500000000001364,29,False,Achilles-10252013
right,0.2882215552461636,132.6928010940469,0.17206982543640897,0.2518703241895262,0.2518703241895262,PRE,245,1922.84,0.3500000000001364,52,False,Achilles-10252013
left,0.22572113261492982,162.73241097171677,0.5062344139650873,0.6209476309226932,0.6209476309226932,PRE,256,1948.79,0.2599999999999909,44,False,Achilles-10252013
right,0.36834854199913364,192.8872926580489,0.032418952618453865,0.10723192019950124,0.10723192019950124,PRE,260,1959.08,0.3100000000001728,25,False,Achilles-10252013
left,0.26552404495326076,144.92453847480903,0.2967581047381546,0.39650872817955113,0.39650872817955113,PRE,262,1962.55,0.2799999999999727,44,False,Achilles-10252013
left,-0.09498006753347002,-55.875971278776944,0.885286783042394,0.912718204488778,0.912718204488778,PRE,270,1974.93,0.2599999999999909,26,False,Achilles-10252013
left,-0.16012258924584988,-91.6394980927784,0.6184538653366584,0.7107231920199502,0.7107231920199502,PRE,277,1990.61,0.2599999999999909,40,False,Achilles-10252013
left,0.44769094400174286,230.05127993228612,0.007481296758104738,0.00997506234413965,0.00997506234413965,PRE,278,1991.56,0.36000000000012733,30,True,Achilles-10252013
right,0.26524715404352284,164.77864815968206,0.26184538653366585,0.371571072319202,0.371571072319202,PRE,282,2010.24,0.2799999999999727,25,False,Achilles-10252013
right,-0.3856842079542842,-194.17016995604857,0.04488778054862843,0.14214463840399003,0.14214463840399003,PRE,284,2011.97,0.31999999999993634,32,False,Achilles-10252013
right,-0.10140389594338677,-69.84642400373015,0.800498753117207,0.912718204488778,0.912718204488778,PRE,285,2012.93,0.2599999999999909,43,False,Achilles-10252013
right,0.32496907419116144,195.34642548760556,0.10972568578553615,0.24438902743142144,0.24438902743142144,PRE,286,2022.34,0.3300000000001546,46,False,Achilles-10252013
left,-0.3651654180520209,-254.54047432910863,0.1371571072319202,0.1571072319201995,0.1571072319201995,PRE,288,2027.08,0.2699999999999818,36,False,Achilles-10252013
right,0.22416688631266274,161.28871568455517,0.5037406483790524,0.5885286783042394,0.5885286783042394,PRE,292,2037.32,0.25,25,False,Achilles-10252013
right,0.41229245382194174,234.15114085435644,0.022443890274314215,0.059850374064837904,0.059850374064837904,PRE,311,2129.84,0.2699999999999818,35,False,Achilles-10252013
left,0.055149182878396465,38.88777280696212,0.940149625935162,0.9650872817955112,0.9650872817955112,PRE,322,2247.84,0.25999999999976353,32,False,Achilles-10252013
right,-0.3768896754710351,-235.54607243200905,0.04738154613466334,0.18453865336658354,0.18453865336658354,PRE,326,2328.38,0.2899999999999636,28,False,Achilles-10252013
left,0.3946007930106752,191.0924286846028,0.029925187032418952,0.07231920199501247,0.07231920199501247,PRE,329,2354.9,0.38999999999987267,62,False,Achilles-10252013
right,0.5100381482190749,328.9520562579705,0.017456359102244388,0.06982543640897755,0.06982543640897755,PRE,344,2472.52,0.2699999999999818,39,False,Achilles-10252013
left,-0.3268184802090865,-273.33639576313783,0.29177057356608477,0.3541147132169576,0.3541147132169576,PRE,347,2490.74,0.25,34,False,Achilles-10252013
right,-0.23649521088928416,-108.90173161734448,0.24688279301745636,0.1596009975062344,0.24688279301745636,PRE,356,2539.04,0.3400000000001455,32,False,Achilles-10252013
right,-0.3898030752677966,-253.18187789659015,0.1172069825436409,0.1596009975062344,0.1596009975062344,PRE,358,2546.23,0.25,27,False,Achilles-10252013
left,-0.0739390471318188,-27.66545487751009,0.8778054862842892,0.9027431421446384,0.9027431421446384,PRE,360,2558.93,0.45000000000027285,50,False,Achilles-10252013
right,-0.12707671441118557,-92.13636788114997,0.7755610972568578,0.8403990024937655,0.8403990024937655,PRE,364,2578.91,0.2699999999999818,46,False,Achilles-10252013
right,0.23356373925212576,175.8153494148533,0.4339152119700748,0.5561097256857855,0.5561097256857855,PRE,371,2613.19,0.25,42,False,Achilles-10252013
right,-0.2710571436715219,-144.45669643364104,0.19201995012468828,0.2967581047381546,0.2967581047381546,PRE,373,2625.09,0.3599999999996726,57,False,Achilles-10252013
left,-0.5185091811206822,-338.5759091198438,0.004987531172069825,0.012468827930174564,0.012468827930174564,PRE,380,2653.58,0.2800000000002001,31,True,Achilles-10252013
left,-0.18510101341692828,-137.23405191667067,0.5985037406483791,0.655860349127182,0.655860349127182,PRE,382,2662.39,0.2899999999999636,28,False,Achilles-10252013
right,0.3202872866776791,162.16319901533365,0.09476309226932668,0.2344139650872818,0.2344139650872818,PRE,389,2692.11,0.30999999999994543,40,False,Achilles-10252013
right,0.30140049508503314,141.3670276538527,0.08977556109725686,0.1396508728179551,0.1396508728179551,PRE,392,2704.77,0.40000000000009095,43,False,Achilles-10252013
left,0.14260944697193692,87.81094814249603,0.713216957605985,0.7955112219451371,0.7955112219451371,PRE,396,2724.99,0.25,35,False,Achilles-10252013
left,-0.41856234058929837,-253.95762162741352,0.04488778054862843,0.11471321695760599,0.11471321695760599,PRE,401,2773.49,0.25,35,False,Achilles-10252013
left,-0.1584572078636167,-78.21057145845772,0.4488778054862843,0.6583541147132169,0.6583541147132169,PRE,414,2931.52,0.36000000000012733,45,False,Achilles-10252013
right,-0.14987276233572483,-80.90456267384403,0.6733167082294265,0.7830423940149626,0.7830423940149626,PRE,416,2938.34,0.27999999999974534,43,False,Achilles-10252013
right,-0.14311356199619968,-50.59894937801207,0.5561097256857855,0.6234413965087282,0.6234413965087282,PRE,420,2974.66,0.45000000000027285,58,False,Achilles-10252013
right,-0.20385117328764008,-125.98493940966031,0.4837905236907731,0.6408977556109726,0.6408977556109726,PRE,421,2982.58,0.2600000000002183,33,False,Achilles-10252013
right,0.343573500330176,246.7743007342135,0.19451371571072318,0.2892768079800499,0.2892768079800499,PRE,427,3009.86,0.25999999999976353,37,False,Achilles-10252013
right,-0.3282313150234792,-174.64745777162568,0.0773067331670823,0.18204488778054864,0.18204488778054864,PRE,428,3013.57,0.29999999999972715,38,False,Achilles-10252013
right,-0.45926058032586153,-307.97694251325896,0.02493765586034913,0.08977556109725686,0.08977556109725686,PRE,436,3031.84,0.2699999999999818,35,False,Achilles-10252013
left,0.3759671168583025,213.73051627616107,0.0773067331670823,0.18703241895261846,0.18703241895261846,PRE,443,3060.34,0.25999999999976353,33,False,Achilles-10252013
left,0.29896322356784555,182.63519621412152,0.20448877805486285,0.2967581047381546,0.2967581047381546,PRE,444,3060.95,0.25,25,False,Achilles-10252013
left,-0.1540970958235953,-104.19307172394373,0.7531172069825436,0.8129675810473815,0.8129675810473815,PRE,452,3101.02,0.2600000000002183,29,False,Achilles-10252013
left,0.08831996383934212,61.61475578879879,0.8678304239401496,0.9376558603491272,0.9376558603491272,PRE,454,3165.63,0.25999999999976353,39,False,Achilles-10252013
right,0.17002275162246294,83.74911795460174,0.5685785536159601,0.6807980049875312,0.6807980049875312,PRE,456,3178.08,0.3400000000001455,53,False,Achilles-10252013
left,-0.16430968442088736,-112.14618300368498,0.6783042394014963,0.7855361596009975,0.7855361596009975,PRE,469,3379.71,0.25999999999976353,34,False,Achilles-10252013
left,0.0900644968993431,59.047615824751375,0.8728179551122195,0.8827930174563591,0.8827930174563591,PRE,470,3384.25,0.2600000000002183,32,False,Achilles-10252013
right,-0.1984544256817274,-87.34480670776047,0.4089775561097257,0.4389027431421446,0.4389027431421446,PRE,471,3386.16,0.38000000000010914,41,False,Achilles-10252013
right,-0.3397569490394028,-176.00688744579122,0.059850374064837904,0.1745635910224439,0.1745635910224439,PRE,472,3387.02,0.36999999999989086,46,False,Achilles-10252013
right,-0.15168226260681883,-91.38034611328976,0.6708229426433915,0.7057356608478803,0.7057356608478803,PRE,476,3394.21,0.2699999999999818,32,False,Achilles-10252013
left,0.12971913804616803,89.55576210031654,0.8129675810473815,0.8453865336658354,0.8453865336658354,PRE,481,3414.17,0.27999999999974534,38,False,Achilles-10252013
left,0.2651847202519936,178.8265623056192,0.33665835411471323,0.4339152119700748,0.4339152119700748,PRE,484,3416.29,0.2699999999999818,33,False,Achilles-10252013
left,0.013747480107187895,10.822323428558477,1.0,1.0,1.0,PRE,494,3429.29,0.25,29,False,Achilles-10252013
right,0.3642173714359798,167.7906437441866,0.017456359102244388,0.07481296758104738,0.07481296758104738,PRE,501,3460.12,0.3900000000003274,33,False,Achilles-10252013
left,0.18608634862419016,127.36404562438446,0.5062344139650873,0.7007481296758105,0.7007481296758105,PRE,503,3465.94,0.27999999999974534,42,False,Achilles-10252013
right,0.1420302800888616,62.833641824985925,0.5561097256857855,0.7356608478802993,0.7356608478802993,PRE,508,3480.91,0.38000000000010914,35,False,Achilles-10252013
left,-0.4669018487291578,-334.12153249149975,0.02743142144638404,0.057356608478802994,0.057356608478802994,PRE,515,3491.22,0.29000000000041837,39,False,Achilles-10252013
right,-0.3462251641575524,-232.4868052176577,0.12718204488778054,0.2518703241895262,0.2518703241895262,PRE,516,3498.25,0.3000000000001819,42,False,Achilles-10252013
right,-0.3253351359887819,-174.94895802630396,0.22942643391521197,0.3690773067331671,0.3690773067331671,PRE,520,3513.39,0.2699999999999818,38,False,Achilles-10252013
left,0.12704609565008473,103.24664518929974,0.827930174563591,0.8628428927680798,0.8628428927680798,PRE,521,3513.81,0.2699999999999818,37,False,Achilles-10252013
right,-0.2476681692845764,-117.08489660909369,0.3341645885286783,0.42144638403990026,0.42144638403990026,PRE,525,3520.89,0.2699999999999818,26,False,Achilles-10252013
left,0.6159623986511451,392.80526908264665,0.0024937655860349127,0.004987531172069825,0.004987531172069825,PRE,530,3541.26,0.2899999999999636,15,True,Achilles-10252013
left,0.3011841251474657,206.19125487739814,0.3192019950124688,0.314214463840399,0.3192019950124688,PRE,532,3543.22,0.25,20,False,Achilles-10252013
right,0.3048988357660987,181.67238426613577,0.24937655860349128,0.40399002493765584,0.40399002493765584,PRE,540,3560.13,0.25999999999976353,42,False,Achilles-10252013
left,-0.04684501684228957,-23.773030502872977,0.9301745635910225,0.9551122194513716,0.9551122194513716,PRE,545,3563.22,0.3200000000001637,31,False,Achilles-10252013
left,-0.14124854614427312,-117.31609398841697,0.7755610972568578,0.8104738154613467,0.8104738154613467,PRE,555,3595.06,0.25,28,False,Achilles-10252013
left,-0.16608463256087652,-110.1766205280578,0.456359102244389,0.6783042394014963,0.6783042394014963,PRE,560,3614.05,0.30999999999994543,45,False,Achilles-10252013
right,-0.14347563629746538,-87.90694376171908,0.7381546134663342,0.8503740648379052,0.8503740648379052,PRE,572,3653.22,0.2600000000002183,45,False,Achilles-10252013
right,0.34296003082607995,147.31553144725092,0.06483790523690773,0.09975062344139651,0.09975062344139651,PRE,585,3729.32,0.4099999999998545,38,False,Achilles-10252013
left,0.2702866033959635,186.26189306423993,0.32418952618453867,0.4339152119700748,0.4339152119700748,PRE,590,3743.87,0.2800000000002001,41,False,Achilles-10252013
right,0.40591522339285185,301.22903825705583,0.09226932668329177,0.1596009975062344,0.1596009975062344,PRE,603,3790.31,0.2600000000002183,58,False,Achilles-10252013
left,-0.2558514581994644,-194.1647820169108,0.38902743142144636,0.4912718204488778,0.4912718204488778,PRE,608,3831.72,0.2600000000002183,52,False,Achilles-10252013
left,-0.25170241372887453,-100.20485344895941,0.16458852867830423,0.24688279301745636,0.24688279301745636,PRE,611,3853.15,0.5,55,False,Achilles-10252013
left,0.21880706564570943,136.91160709079674,0.42643391521197005,0.5536159600997507,0.5536159600997507,PRE,613,3870.16,0.2600000000002183,28,False,Achilles-10252013
left,-0.48550759504076835,-312.2094817857725,0.014962593516209476,0.06733167082294264,0.06733167082294264,PRE,614,3870.77,0.2800000000002001,43,False,Achilles-10252013
right,-0.3673799690233695,-186.94695176342728,0.07481296758104738,0.15211970074812967,0.15211970074812967,PRE,619,3917.66,0.3700000000003456,56,False,Achilles-10252013
right,0.19098383930471213,96.80944168591289,0.5012468827930174,0.600997506234414,0.600997506234414,PRE,627,3931.21,0.34999999999990905,52,False,Achilles-10252013
right,0.3492013361834807,145.43606558889118,0.029925187032418952,0.09975062344139651,0.09975062344139651,PRE,630,3935.0,0.42000000000007276,31,False,Achilles-10252013
right,-0.2397995918005052,-149.7296890977507,0.36658354114713215,0.4688279301745636,0.4688279301745636,PRE,637,3951.73,0.3000000000001819,33,False,Achilles-10252013
left,0.4093376317069436,240.60807569303378,0.05236907730673317,0.14463840399002495,0.14463840399002495,PRE,647,3988.26,0.25999999999976353,33,False,Achilles-10252013
left,-0.2317971101502118,-168.45798193497188,0.3266832917705736,0.6234413965087282,0.6234413965087282,PRE,650,3992.92,0.2699999999999818,41,False,Achilles-10252013
right,0.19733476269590738,103.5497559095213,0.4239401496259352,0.6458852867830424,0.6458852867830424,PRE,651,3997.05,0.29999999999972715,37,False,Achilles-10252013
left,-0.25766702975856665,-175.23305059704617,0.30673316708229426,0.5511221945137157,0.5511221945137157,PRE,655,4005.33,0.2699999999999818,42,False,Achilles-10252013
left,-0.2264609069274758,-103.01742446029365,0.36658354114713215,0.42643391521197005,0.42643391521197005,PRE,656,4006.62,0.3400000000001455,20,False,Achilles-10252013
left,-0.25330055124912937,-89.89324394225044,0.19950124688279303,0.256857855361596,0.256857855361596,PRE,667,4033.02,0.4299999999998363,46,False,Achilles-10252013
right,0.33596036142841795,119.14594070961,0.0199501246882793,0.09975062344139651,0.09975062344139651,PRE,673,4045.36,0.38999999999987267,44,False,Achilles-10252013
left,0.07396697291117468,38.39207416356266,0.9177057356608479,0.9376558603491272,0.9376558603491272,PRE,682,4074.54,0.4099999999998545,63,False,Achilles-10252013
right,0.32081855160101774,162.23134732797666,0.10723192019950124,0.2593516209476309,0.2593516209476309,PRE,685,4077.41,0.3200000000001637,37,False,Achilles-10252013
right,-0.1707653681495726,-83.99910861101269,0.5985037406483791,0.7206982543640897,0.7206982543640897,PRE,688,4090.42,0.2899999999999636,31,False,Achilles-10252013
right,-0.47659528516096983,-267.38196087553706,0.03740648379052369,0.0773067331670823,0.0773067331670823,PRE,689,4092.12,0.2600000000002183,26,False,Achilles-10252013
right,-0.37789756501379884,-148.48474254412452,0.029925187032418952,0.04987531172069826,0.04987531172069826,PRE,696,4102.43,0.46999999999934516,68,True,Achilles-10252013
left,0.2173528217692235,88.83185853383186,0.32418952618453867,0.40648379052369077,0.40648379052369077,PRE,697,4103.22,0.42000000000007276,59,False,Achilles-10252013
right,0.26642826246669343,135.04406267127104,0.12718204488778054,0.3266832917705736,0.3266832917705736,PRE,699,4105.75,0.3599999999996726,34,False,Achilles-10252013
left,0.22987330689669203,138.8153213935387,0.2817955112219451,0.4463840399002494,0.4463840399002494,PRE,701,4110.93,0.3099999999994907,29,False,Achilles-10252013
left,0.15186844500762556,87.33650589789086,0.6882793017456359,0.7506234413965087,0.7506234413965087,PRE,707,4132.53,0.3400000000001455,69,False,Achilles-10252013
right,-0.31562151034557695,-228.52689839466382,0.13466334164588528,0.30174563591022446,0.30174563591022446,PRE,710,4139.92,0.27999999999974534,35,False,Achilles-10252013
right,0.2168880663416495,122.29479390205854,0.3740648379052369,0.46633416458852867,0.46633416458852867,PRE,726,4170.93,0.25,39,False,Achilles-10252013
left,-0.01176750829996324,-5.1319847150623605,0.9975062344139651,0.9950124688279302,0.9975062344139651,PRE,728,4177.23,0.4000000000005457,56,False,Achilles-10252013
left,-0.2046026542764294,-103.2272944742728,0.341645885286783,0.5685785536159601,0.5685785536159601,PRE,732,4188.92,0.32999999999992724,33,False,Achilles-10252013
right,0.5261441918458861,241.3228618324157,0.0024937655860349127,0.004987531172069825,0.004987531172069825,PRE,734,4189.77,0.31999999999970896,37,True,Achilles-10252013
right,-0.29879066550114974,-125.91997651069124,0.029925187032418952,0.2144638403990025,0.2144638403990025,PRE,736,4190.95,0.3500000000003638,37,False,Achilles-10252013
left,0.14950106483538964,88.29562389326986,0.5261845386533666,0.6034912718204489,0.6034912718204489,PRE,739,4199.44,0.2899999999999636,32,False,Achilles-10252013
left,0.2596327436272859,167.27411530750493,0.2169576059850374,0.39900249376558605,0.39900249376558605,PRE,745,4208.23,0.27000000000043656,34,False,Achilles-10252013
right,-0.3666087404959409,-270.9286352495575,0.09226932668329177,0.26932668329177056,0.26932668329177056,PRE,755,4234.61,0.28000000000065484,55,False,Achilles-10252013
right,-0.09699828676401041,-46.215964909845944,0.770573566084788,0.85785536159601,0.85785536159601,PRE,762,4244.08,0.36999999999989086,40,False,Achilles-10252013
right,-0.2909464743655705,-149.82716021839855,0.08229426433915212,0.2743142144638404,0.2743142144638404,PRE,763,4245.1,0.32999999999992724,41,False,Achilles-10252013
left,-0.3403431073856102,-187.51158282050963,0.0798004987531172,0.18453865336658354,0.18453865336658354,PRE,773,4275.25,0.3500000000003638,55,False,Achilles-10252013
right,-0.26052675950035675,-98.29729638641072,0.16708229426433915,0.2718204488778055,0.2718204488778055,PRE,778,4280.55,0.42000000000007276,44,False,Achilles-10252013
right,-0.1714993580124475,-75.4520725882323,0.5810473815461347,0.6109725685785536,0.6109725685785536,PRE,781,4291.65,0.4000000000005457,55,False,Achilles-10252013
right,-0.16177508166836177,-104.46182679892019,0.6483790523690773,0.7281795511221946,0.7281795511221946,PRE,793,4316.78,0.3000000000001819,49,False,Achilles-10252013
left,-0.1764644436684706,-119.84549491497317,0.3865336658354115,0.7007481296758105,0.7007481296758105,PRE,794,4329.06,0.25,39,False,Achilles-10252013
left,0.15310014678057415,89.70245932072127,0.57356608478803,0.7630922693266833,0.7630922693266833,PRE,797,4345.74,0.3000000000001819,40,False,Achilles-10252013
left,-0.1675170057262551,-109.79681360610716,0.5985037406483791,0.6234413965087282,0.6234413965087282,PRE,800,4355.56,0.2599999999993088,29,False,Achilles-10252013
right,0.4343396922833444,172.42702660727133,0.004987531172069825,0.029925187032418952,0.029925187032418952,PRE,801,4358.15,0.5,59,True,Achilles-10252013
right,0.22511292583977502,117.74035466956504,0.32418952618453867,0.5012468827930174,0.5012468827930174,PRE,808,4377.74,0.3000000000001819,45,False,Achilles-10252013
right,0.23289426085110618,178.80162424842982,0.38403990024937656,0.5935162094763092,0.5935162094763092,PRE,814,4391.81,0.25,37,False,Achilles-10252013
left,-0.3982448065176543,-165.70796863688355,0.0199501246882793,0.02743142144638404,0.02743142144638404,PRE,817,4393.39,0.4499999999998181,55,True,Achilles-10252013
left,0.24564211119387144,158.38921917882402,0.30673316708229426,0.49875311720698257,0.49875311720698257,PRE,820,4407.36,0.27000000000043656,43,False,Achilles-10252013
left,-0.08684011210460385,-52.532266176379274,0.8054862842892768,0.9027431421446384,0.9027431421446384,PRE,826,4419.59,0.2899999999999636,36,False,Achilles-10252013
right,0.05679709160226762,20.678910423372862,0.9002493765586035,0.9152119700748129,0.9152119700748129,PRE,827,4420.05,0.5,60,False,Achilles-10252013
right,0.24177599791216697,149.85490683863668,0.48877805486284287,0.5037406483790524,0.5037406483790524,PRE,828,4423.37,0.3000000000001819,43,False,Achilles-10252013
right,0.35058745700044197,220.5852343649455,0.13466334164588528,0.2169576059850374,0.2169576059850374,PRE,832,4441.48,0.28000000000065484,42,False,Achilles-10252013
right,-0.19397454350381055,-106.57562097362182,0.4538653366583541,0.6508728179551122,0.6508728179551122,PRE,833,4441.84,0.32999999999992724,45,False,Achilles-10252013
right,-0.16288592079374017,-71.48135563976244,0.40648379052369077,0.6234413965087282,0.6234413965087282,PRE,834,4443.94,0.33000000000083674,42,False,Achilles-10252013
right,0.25734599256862045,146.21642720733067,0.3566084788029925,0.44139650872817954,0.44139650872817954,PRE,843,4470.09,0.2600000000002183,38,False,Achilles-10252013
left,0.2028680657447528,91.6670904440179,0.2593516209476309,0.5012468827930174,0.5012468827930174,PRE,846,4478.73,0.3400000000001455,42,False,Achilles-10252013
left,-0.20650318248237093,-142.23350875894914,0.4613466334164589,0.6458852867830424,0.6458852867830424,PRE,853,4497.42,0.26999999999952706,40,False,Achilles-10252013
left,-0.12097358046163825,-71.73145639777458,0.7581047381546134,0.827930174563591,0.827930174563591,PRE,857,4504.55,0.3400000000001455,50,False,Achilles-10252013
left,-0.3695755714034022,-255.71425499662112,0.11970074812967581,0.24438902743142144,0.24438902743142144,PRE,859,4519.25,0.27000000000043656,41,False,Achilles-10252013
left,0.19941256666657034,135.40603848695838,0.4613466334164589,0.6159600997506235,0.6159600997506235,PRE,862,4525.07,0.27000000000043656,46,False,Achilles-10252013
right,-0.11922324784380069,-50.3637387663975,0.7855361596009975,0.7905236907730673,0.7905236907730673,PRE,863,4527.85,0.2999999999992724,50,False,Achilles-10252013
right,0.1085417912163916,62.653716288507376,0.830423940149626,0.8628428927680798,0.8628428927680798,PRE,865,4533.38,0.27999999999974534,38,False,Achilles-10252013
left,-0.2418722009431119,-145.28364607616558,0.22942643391521197,0.543640897755611,0.543640897755611,PRE,866,4534.02,0.27999999999974534,44,False,Achilles-10252013
right,0.407827500568821,231.9720563433322,0.034912718204488775,0.09476309226932668,0.09476309226932668,PRE,871,4546.99,0.3100000000004002,38,False,Achilles-10252013
right,0.221560842382337,174.38042444354457,0.47381546134663344,0.5885286783042394,0.5885286783042394,PRE,872,4554.2,0.25,52,False,Achilles-10252013
left,0.235228187514312,94.81367671455797,0.19950124688279303,0.3640897755610973,0.3640897755610973,PRE,881,4613.43,0.4600000000000364,53,False,Achilles-10252013
right,0.19656026679456332,146.8144405902458,0.5012468827930174,0.6783042394014963,0.6783042394014963,PRE,883,4615.58,0.2600000000002183,46,False,Achilles-10252013
right,-0.12096405351210802,-79.63682350825259,0.8104738154613467,0.8179551122194514,0.8179551122194514,PRE,885,4619.34,0.27999999999974534,36,False,Achilles-10252013
left,-0.16727651236057048,-75.47265661433454,0.5511221945137157,0.6882793017456359,0.6882793017456359,PRE,892,4645.6,0.339999999999236,51,False,Achilles-10252013
left,0.2637458845839936,176.72883286146822,0.24189526184538654,0.38154613466334164,0.38154613466334164,PRE,895,4647.27,0.25,35,False,Achilles-10252013
right,0.32382827548100335,152.78779592330608,0.10224438902743142,0.19950124688279303,0.19950124688279303,PRE,896,4656.61,0.36999999999989086,50,False,Achilles-10252013
left,-0.2971996821434833,-134.42189811176743,0.09476309226932668,0.18952618453865336,0.18952618453865336,PRE,897,4657.99,0.4899999999997817,67,False,Achilles-10252013
right,0.5305480734211957,213.72532197383453,0.004987531172069825,0.014962593516209476,0.014962593516209476,PRE,916,4713.25,0.38000000000010914,35,True,Achilles-10252013
right,0.40921099429878194,229.2882556276305,0.10473815461346633,0.18204488778054864,0.18204488778054864,PRE,918,4715.41,0.2600000000002183,41,False,Achilles-10252013
left,0.37323881942614434,227.88528066080664,0.022443890274314215,0.1396508728179551,0.1396508728179551,PRE,921,4732.52,0.26999999999952706,32,False,Achilles-10252013
left,-0.14558399508282366,-84.54211892054724,0.7082294264339152,0.8179551122194514,0.8179551122194514,PRE,922,4733.7,0.25,42,False,Achilles-10252013
right,0.10171965526510701,68.37880321649284,0.885286783042394,0.9251870324189526,0.9251870324189526,PRE,926,4747.44,0.28000000000065484,30,False,Achilles-10252013
left,-0.2994113498286164,-152.43610657976038,0.0399002493765586,0.2518703241895262,0.2518703241895262,PRE,936,4771.98,0.3100000000004002,33,False,Achilles-10252013
left,0.4373035937433822,353.9621514317409,0.04488778054862843,0.16209476309226933,0.16209476309226933,PRE,949,4821.35,0.2599999999993088,32,False,Achilles-10252013
right,-0.4079708579747103,-265.79888829637486,0.09476309226932668,0.20698254364089774,0.20698254364089774,PRE,950,4821.73,0.25,30,False,Achilles-10252013
right,-0.18011928980126377,-135.96168292779274,0.5935162094763092,0.7231920199501247,0.7231920199501247,PRE,951,4824.2,0.27000000000043656,59,False,Achilles-10252013
left,0.2995706524579951,229.8549205050707,0.3192019950124688,0.3940149625935162,0.3940149625935162,PRE,965,4881.5,0.25,39,False,Achilles-10252013
