unit_id,baseline_Hz,anova_p,best_freq_Hz,freq_selectivity_index,driven,rate_2000Hz,rate_4000Hz,rate_8000Hz,rate_16000Hz,rate_32000Hz
142,2.7357772704892356,8.320381419648007e-191,8000.0,0.6031907912196762,True,4.294079375406637,7.621419676214197,16.384563303994582,9.304597350265585,4.055378583680471
143,1.690166062396491,0.00011143090439234295,32000.0,0.452667813873993,False,0.9108653220559532,1.0087173100871731,0.5170185264971995,0.8425422797484585,1.37221269296741
144,1.7331363860167406,1.3565528004263354e-40,32000.0,0.39537894475836616,True,2.6852782871000183,2.6650062266500623,4.887056071890195,5.445997924171195,6.150453320264641
145,3.6148784745535116,2.517174147554539e-106,8000.0,0.7448849990691876,True,8.848405985686403,3.711083437110834,9.133993968117192,3.162586238476097,1.3354569958343545
146,0.4673022693702162,6.65410188098366e-08,2000.0,0.5462494241633864,False,0.7097651860176258,0.33623910336239105,0.6893580353295994,0.2442151535502778,0.2082822837539819
147,0.5926323799292781,0.0,16000.0,0.9216973967275942,True,3.7735849056603774,0.8468244084682441,2.055764141072198,20.782709567128638,13.942661112472436
148,1.5737881025916476,1.5905176414122104e-16,2000.0,0.6101568331881574,False,1.8217306441119063,0.635118306351183,1.070966947744199,1.1478112216863057,0.44106836559666746
149,2.2237142473479254,2.9480149196015857e-35,8000.0,0.5636135167498317,False,1.2539184952978057,1.4694894146948942,3.6314396503969966,1.0134928872336528,1.9603038470963
150,2.5943332885725794,4.888770443142234e-174,8000.0,0.8099868363176599,True,4.8737209439876965,7.334993773349937,14.771957899919986,1.550766225044264,1.776525361431022
151,3.8637482655207913,0.0,8000.0,0.8281363434895759,True,8.469864553143669,5.280199252801993,29.974764571920968,2.8695280542157637,2.8179367802009314
152,2.1341927398057385,7.87450119283618e-105,8000.0,0.7340693687446939,True,7.0503341811084175,6.151930261519302,7.989167230873392,2.344465474082667,1.2251899044351877
153,1.8960655297435212,4.742341196707943e-24,2000.0,0.5425312460521586,False,2.6852782871000183,0.7970112079701122,0.9355573336615992,1.2577080407839307,0.796373437882872
154,0.5066917326887785,1.0381307126972147e-06,4000.0,0.6926783052617287,False,0.2365883953392086,0.6102117061021172,0.11078968424939989,0.15873984980768058,0.4165645675079638
155,9.156259791414888,5.895756877881561e-156,8000.0,0.4920316654398031,True,10.812089667001832,13.735990037359901,25.838616359943376,19.341840161182002,8.796863513844647
156,0.3867329125822479,4.048638521838728e-183,16000.0,0.7114773472816805,True,6.932039983438814,2.004981320049813,8.173816704622393,11.89327797789853,4.251408968390101
157,2.6856452262656103,1.1643957003539086e-10,32000.0,0.5808532775753551,False,1.5851422487726978,0.9962640099626401,0.4677786668307995,1.1844434947188474,1.7642734623866698
158,1.7564119779777092,3.6212853215734697e-289,2000.0,0.9026976994902203,True,20.84343762938428,2.067247820672478,7.238259370960794,4.884303071005556,1.0659152168586132
159,6.681885322948839,4.261803776810517e-15,8000.0,0.1224436919383023,True,13.402732595966171,12.154420921544208,14.464208777004988,12.454972831064168,11.308502817936782
160,2.705339957924892,2.273540702987766e-34,4000.0,0.3535122608322409,True,2.791743065002662,5.803237858032378,4.850126177140395,2.771841992795653,5.513354569958343
161,0.28109753368246726,0.8839743956237388,4000.0,0.24650716885670412,False,0.08280593836872302,0.136986301369863,0.12309964916599987,0.109896819097625,0.12251899044351874
162,12.724587082046462,2.1734099113417217e-57,2000.0,0.35518887489046935,True,25.492399597799732,12.129514321295146,19.474364498061185,18.92667440014653,17.164910561136978
163,1.2389776643838684,5.220464972142184e-07,4000.0,0.681081608843384,False,1.0291595197255576,1.2328767123287672,0.2338893334153998,0.769277733683375,0.8821367311933349
164,1.9623114453247394,2.9567519755177344e-26,8000.0,0.5207125349846433,False,1.4668480511030937,1.046077210460772,2.9543915799839975,1.3676048598815558,0.9311443273707424
165,0.28646882413499847,5.738393500858261e-05,2000.0,0.6830601078171314,False,0.3903708523096942,0.09962640099626402,0.33236905274819967,0.329690457292875,0.07351139426611125
166,15.304596929412293,4.050315533513593e-171,8000.0,0.37921924565623827,True,23.812621990891348,14.38356164383562,31.956668923493567,18.60919470053117,14.592011761823084
167,3.6900765408889487,5.114598655093511e-60,8000.0,0.4346295401019812,True,5.4888507718696395,3.250311332503114,8.247676494121992,4.0783930642896395,3.4305317324185256
168,0.6660400161138713,0.1511962950138846,4000.0,0.23847277262896324,False,0.5796415685810611,0.8966376089663762,0.6770480704129994,0.5983271261981806,0.5513354569958344
169,1.5755785327424914,0.10637118822815429,4000.0,0.19747819825879784,False,1.3603832732004495,2.0298879202988793,1.7480150181571983,1.465290921301667,1.7152658662092624
170,0.38315205228056043,3.6813419547861066e-09,2000.0,0.7145311437650609,False,0.5914709883480215,0.3985056039850561,0.0984797193327999,0.15873984980768058,0.1470227885322225
