path,unit,stability_r,gridness_h1,gridness_h2
sub-11016/sub-11016_ses-02020502_behavior+ecephys.nwb,t5c1,-0.08580871577180951,0.21806410589622038,-0.015302576962124614
sub-11016/sub-11016_ses-02020502_behavior+ecephys.nwb,t7c1,0.12747214721483707,-0.27137967916707295,-0.36220944377494013
sub-11016/sub-11016_ses-25010501_behavior+ecephys.nwb,t6c2,0.5168555018023828,0.5025307686739825,0.08979156596729432
sub-11016/sub-11016_ses-28010501_behavior+ecephys.nwb,t1c2,0.7223285706115793,0.2852870421323844,0.39996223031839306
sub-11025/sub-11025_ses-01060511_behavior+ecephys.nwb,t7c1,0.2444651790936661,0.15502661025613163,0.6633460915128343
sub-11025/sub-11025_ses-01060511_behavior+ecephys.nwb,t7c2,0.5759377626842459,0.27733562113031185,0.9258873903027487
sub-11025/sub-11025_ses-01060511_behavior+ecephys.nwb,t8c1,0.7576120905393645,0.05087853829074873,-0.09281183385516967
sub-11016/sub-11016_ses-29010503_behavior+ecephys.nwb,t5c1,0.16357322232427715,-0.07521142953626908,0.1993003990185016
sub-11016/sub-11016_ses-29010503_behavior+ecephys.nwb,t6c1,0.4147564876281979,0.4435928034789127,-0.018399334731533407
sub-11016/sub-11016_ses-29010503_behavior+ecephys.nwb,t6c2,0.29063780039416653,-0.19897406543662924,-0.694538028052801
sub-11016/sub-11016_ses-29010503_behavior+ecephys.nwb,t7c1,0.4652855605910877,1.132583244872305,-0.023776356241090403
sub-11016/sub-11016_ses-31010502_behavior+ecephys.nwb,t5c2,0.6178781428564141,1.1631247619507645,0.8703337648104181
sub-11016/sub-11016_ses-31010502_behavior+ecephys.nwb,t6c1,0.7597344617126621,0.43382876333038667,0.10802879357250214
sub-11016/sub-11016_ses-31010502_behavior+ecephys.nwb,t6c2,0.8286754564423656,1.4207916669593983,-0.009636643961244752
sub-11016/sub-11016_ses-31010502_behavior+ecephys.nwb,t6c3,0.6215095224402803,1.5144060076807297,0.2487419959408534
